lga_code,lga_name,SEQ,2021_dw,2026_dw,2031_dw,2036_dw,2041_dw,2046_dw,2021_incr,2022_incr,2023_incr,2024_incr,2025_incr,2026_incr,2027_incr,2028_incr,2029_incr,2030_incr,2031_incr,2032_incr,2033_incr,2034_incr,2035_incr,2036_incr,2037_incr,2038_incr,2039_incr,2040_incr,2041_incr,2042_incr,2043_incr,2044_incr,2045_incr,det_pct,med_pct,high_pct,2021_incr_det,2021_incr_med,2021_incr_high,2022_incr_det,2022_incr_med,2022_incr_high,2023_incr_det,2023_incr_med,2023_incr_high,2024_incr_det,2024_incr_med,2024_incr_high,2025_incr_det,2025_incr_med,2025_incr_high,2026_incr_det,2026_incr_med,2026_incr_high,2027_incr_det,2027_incr_med,2027_incr_high,2028_incr_det,2028_incr_med,2028_incr_high,2029_incr_det,2029_incr_med,2029_incr_high,2030_incr_det,2030_incr_med,2030_incr_high,2031_incr_det,2031_incr_med,2031_incr_high,2032_incr_det,2032_incr_med,2032_incr_high,2033_incr_det,2033_incr_med,2033_incr_high,2034_incr_det,2034_incr_med,2034_incr_high,2035_incr_det,2035_incr_med,2035_incr_high,2036_incr_det,2036_incr_med,2036_incr_high,2037_incr_det,2037_incr_med,2037_incr_high,2038_incr_det,2038_incr_med,2038_incr_high,2039_incr_det,2039_incr_med,2039_incr_high,2040_incr_det,2040_incr_med,2040_incr_high,2041_incr_det,2041_incr_med,2041_incr_high,2042_incr_det,2042_incr_med,2042_incr_high,2043_incr_det,2043_incr_med,2043_incr_high,2044_incr_det,2044_incr_med,2044_incr_high,2045_incr_det,2045_incr_med,2045_incr_high
33200.0,Flinders (Qld),False,836.0,853.0,872.0,862.0,844.0,825.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,-2.0,-2.0,-2.0,-2.0,-2.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33220.0,Fraser Coast,False,50408.0,54015.0,56865.0,58911.0,60154.0,60973.0,721.0,721.0,721.0,721.0,721.0,570.0,570.0,570.0,570.0,570.0,409.0,409.0,409.0,409.0,409.0,249.0,249.0,249.0,249.0,249.0,164.0,164.0,164.0,164.0,164.0,1.0,0.0,0.0,668.0,50.0,3.0,668.0,50.0,3.0,668.0,50.0,3.0,668.0,50.0,3.0,668.0,50.0,3.0,528.0,40.0,2.0,528.0,40.0,2.0,528.0,40.0,2.0,528.0,40.0,2.0,528.0,40.0,2.0,379.0,28.0,2.0,379.0,28.0,2.0,379.0,28.0,2.0,379.0,28.0,2.0,379.0,28.0,2.0,230.0,17.0,1.0,230.0,17.0,1.0,230.0,17.0,1.0,230.0,17.0,1.0,230.0,17.0,1.0,152.0,11.0,1.0,152.0,11.0,1.0,152.0,11.0,1.0,152.0,11.0,1.0,152.0,11.0,1.0
33360.0,Gladstone,False,28515.0,30329.0,31856.0,33335.0,34693.0,35940.0,363.0,363.0,363.0,363.0,363.0,305.0,305.0,305.0,305.0,305.0,296.0,296.0,296.0,296.0,296.0,272.0,272.0,272.0,272.0,272.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0,0.0,345.0,4.0,14.0,345.0,4.0,14.0,345.0,4.0,14.0,345.0,4.0,14.0,345.0,4.0,14.0,290.0,4.0,11.0,290.0,4.0,11.0,290.0,4.0,11.0,290.0,4.0,11.0,290.0,4.0,11.0,281.0,3.0,11.0,281.0,3.0,11.0,281.0,3.0,11.0,281.0,3.0,11.0,281.0,3.0,11.0,258.0,3.0,10.0,258.0,3.0,10.0,258.0,3.0,10.0,258.0,3.0,10.0,258.0,3.0,10.0,237.0,3.0,9.0,237.0,3.0,9.0,237.0,3.0,9.0,237.0,3.0,9.0,237.0,3.0,9.0
33430.0,Gold Coast,True,266977.0,302667.0,334522.0,366595.0,397150.0,426628.0,7138.0,7138.0,7138.0,7138.0,7138.0,6371.0,6371.0,6371.0,6371.0,6371.0,6415.0,6415.0,6415.0,6415.0,6415.0,6111.0,6111.0,6111.0,6111.0,6111.0,5896.0,5896.0,5896.0,5896.0,5896.0,0.0,0.0,1.0,1623.0,1083.0,4431.0,1623.0,1083.0,4431.0,1623.0,1083.0,4431.0,1623.0,1083.0,4431.0,1623.0,1083.0,4431.0,1449.0,967.0,3955.0,1449.0,967.0,3955.0,1449.0,967.0,3955.0,1449.0,967.0,3955.0,1449.0,967.0,3955.0,1459.0,973.0,3982.0,1459.0,973.0,3982.0,1459.0,973.0,3982.0,1459.0,973.0,3982.0,1459.0,973.0,3982.0,1390.0,927.0,3794.0,1390.0,927.0,3794.0,1390.0,927.0,3794.0,1390.0,927.0,3794.0,1390.0,927.0,3794.0,1341.0,895.0,3660.0,1341.0,895.0,3660.0,1341.0,895.0,3660.0,1341.0,895.0,3660.0,1341.0,895.0,3660.0
33610.0,Goondiwindi,False,4676.0,4676.0,4688.0,4664.0,4609.0,4541.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,-5.0,-5.0,-5.0,-5.0,-5.0,-11.0,-11.0,-11.0,-11.0,-11.0,-14.0,-14.0,-14.0,-14.0,-14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33620.0,Gympie,False,23767.0,25610.0,26574.0,27309.0,27869.0,28260.0,369.0,369.0,369.0,369.0,369.0,193.0,193.0,193.0,193.0,193.0,147.0,147.0,147.0,147.0,147.0,112.0,112.0,112.0,112.0,112.0,78.0,78.0,78.0,78.0,78.0,1.0,0.0,0.0,339.0,24.0,6.0,339.0,24.0,6.0,339.0,24.0,6.0,339.0,24.0,6.0,339.0,24.0,6.0,178.0,12.0,3.0,178.0,12.0,3.0,178.0,12.0,3.0,178.0,12.0,3.0,178.0,12.0,3.0,135.0,9.0,2.0,135.0,9.0,2.0,135.0,9.0,2.0,135.0,9.0,2.0,135.0,9.0,2.0,103.0,7.0,2.0,103.0,7.0,2.0,103.0,7.0,2.0,103.0,7.0,2.0,103.0,7.0,2.0,72.0,5.0,1.0,72.0,5.0,1.0,72.0,5.0,1.0,72.0,5.0,1.0,72.0,5.0,1.0
33800.0,Hinchinbrook,False,5622.0,5789.0,5813.0,5830.0,5836.0,5833.0,33.0,33.0,33.0,33.0,33.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33830.0,Hope Vale,False,332.0,357.0,367.0,373.0,378.0,382.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33960.0,Ipswich,True,86758.0,103934.0,125811.0,152522.0,181038.0,209404.0,3435.0,3435.0,3435.0,3435.0,3435.0,4375.0,4375.0,4375.0,4375.0,4375.0,5342.0,5342.0,5342.0,5342.0,5342.0,5703.0,5703.0,5703.0,5703.0,5703.0,5673.0,5673.0,5673.0,5673.0,5673.0,1.0,0.0,0.0,2932.0,494.0,9.0,2932.0,494.0,9.0,2932.0,494.0,9.0,2932.0,494.0,9.0,2932.0,494.0,9.0,3735.0,629.0,11.0,3735.0,629.0,11.0,3735.0,629.0,11.0,3735.0,629.0,11.0,3735.0,629.0,11.0,4560.0,768.0,14.0,4560.0,768.0,14.0,4560.0,768.0,14.0,4560.0,768.0,14.0,4560.0,768.0,14.0,4868.0,820.0,14.0,4868.0,820.0,14.0,4868.0,820.0,14.0,4868.0,820.0,14.0,4868.0,820.0,14.0,4843.0,816.0,14.0,4843.0,816.0,14.0,4843.0,816.0,14.0,4843.0,816.0,14.0,4843.0,816.0,14.0
33980.0,Isaac,False,10327.0,10709.0,11053.0,11462.0,11889.0,12338.0,76.0,76.0,76.0,76.0,76.0,69.0,69.0,69.0,69.0,69.0,82.0,82.0,82.0,82.0,82.0,85.0,85.0,85.0,85.0,85.0,90.0,90.0,90.0,90.0,90.0,1.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,76.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,85.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0
34420.0,Kowanyama,False,294.0,314.0,332.0,348.0,358.0,364.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
34530.0,Livingstone,False,16708.0,18355.0,20768.0,22981.0,24745.0,25852.0,329.0,329.0,329.0,329.0,329.0,483.0,483.0,483.0,483.0,483.0,443.0,443.0,443.0,443.0,443.0,353.0,353.0,353.0,353.0,353.0,221.0,221.0,221.0,221.0,221.0,1.0,0.0,0.0,273.0,48.0,8.0,273.0,48.0,8.0,273.0,48.0,8.0,273.0,48.0,8.0,273.0,48.0,8.0,400.0,71.0,12.0,400.0,71.0,12.0,400.0,71.0,12.0,400.0,71.0,12.0,400.0,71.0,12.0,367.0,65.0,11.0,367.0,65.0,11.0,367.0,65.0,11.0,367.0,65.0,11.0,367.0,65.0,11.0,293.0,52.0,9.0,293.0,52.0,9.0,293.0,52.0,9.0,293.0,52.0,9.0,293.0,52.0,9.0,184.0,32.0,5.0,184.0,32.0,5.0,184.0,32.0,5.0,184.0,32.0,5.0,184.0,32.0,5.0
34570.0,Lockhart River,False,214.0,214.0,214.0,214.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34580.0,Lockyer Valley,True,15924.0,17317.0,18621.0,19974.0,21360.0,22768.0,279.0,279.0,279.0,279.0,279.0,261.0,261.0,261.0,261.0,261.0,271.0,271.0,271.0,271.0,271.0,277.0,277.0,277.0,277.0,277.0,282.0,282.0,282.0,282.0,282.0,1.0,0.0,0.0,267.0,12.0,0.0,267.0,12.0,0.0,267.0,12.0,0.0,267.0,12.0,0.0,267.0,12.0,0.0,250.0,11.0,0.0,250.0,11.0,0.0,250.0,11.0,0.0,250.0,11.0,0.0,250.0,11.0,0.0,259.0,12.0,0.0,259.0,12.0,0.0,259.0,12.0,0.0,259.0,12.0,0.0,259.0,12.0,0.0,265.0,12.0,0.0,265.0,12.0,0.0,265.0,12.0,0.0,265.0,12.0,0.0,265.0,12.0,0.0,269.0,12.0,0.0,269.0,12.0,0.0,269.0,12.0,0.0,269.0,12.0,0.0,269.0,12.0,0.0
34590.0,Logan,True,125200.0,143622.0,161633.0,178428.0,189914.0,199142.0,3684.0,3684.0,3684.0,3684.0,3684.0,3602.0,3602.0,3602.0,3602.0,3602.0,3359.0,3359.0,3359.0,3359.0,3359.0,2297.0,2297.0,2297.0,2297.0,2297.0,1846.0,1846.0,1846.0,1846.0,1846.0,1.0,0.0,0.0,3004.0,601.0,79.0,3004.0,601.0,79.0,3004.0,601.0,79.0,3004.0,601.0,79.0,3004.0,601.0,79.0,2937.0,587.0,78.0,2937.0,587.0,78.0,2937.0,587.0,78.0,2937.0,587.0,78.0,2937.0,587.0,78.0,2739.0,548.0,72.0,2739.0,548.0,72.0,2739.0,548.0,72.0,2739.0,548.0,72.0,2739.0,548.0,72.0,1873.0,375.0,49.0,1873.0,375.0,49.0,1873.0,375.0,49.0,1873.0,375.0,49.0,1873.0,375.0,49.0,1505.0,301.0,40.0,1505.0,301.0,40.0,1505.0,301.0,40.0,1505.0,301.0,40.0,1505.0,301.0,40.0
34710.0,Longreach,False,1797.0,1827.0,1834.0,1813.0,1773.0,1726.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34770.0,Mackay,False,50596.0,54133.0,57589.0,60986.0,63998.0,66845.0,707.0,707.0,707.0,707.0,707.0,691.0,691.0,691.0,691.0,691.0,679.0,679.0,679.0,679.0,679.0,602.0,602.0,602.0,602.0,602.0,569.0,569.0,569.0,569.0,569.0,1.0,0.0,0.0,675.0,32.0,0.0,675.0,32.0,0.0,675.0,32.0,0.0,675.0,32.0,0.0,675.0,32.0,0.0,660.0,32.0,0.0,660.0,32.0,0.0,660.0,32.0,0.0,660.0,32.0,0.0,660.0,32.0,0.0,648.0,31.0,0.0,648.0,31.0,0.0,648.0,31.0,0.0,648.0,31.0,0.0,648.0,31.0,0.0,575.0,28.0,0.0,575.0,28.0,0.0,575.0,28.0,0.0,575.0,28.0,0.0,575.0,28.0,0.0,543.0,26.0,0.0,543.0,26.0,0.0,543.0,26.0,0.0,543.0,26.0,0.0,543.0,26.0,0.0
34800.0,McKinlay,False,340.0,355.0,365.0,361.0,354.0,347.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34830.0,Mapoon,False,105.0,112.0,117.0,119.0,123.0,127.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
34860.0,Maranoa,False,6154.0,6235.0,6250.0,6218.0,6146.0,6056.0,16.0,16.0,16.0,16.0,16.0,3.0,3.0,3.0,3.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,-14.0,-14.0,-14.0,-14.0,-14.0,-18.0,-18.0,-18.0,-18.0,-18.0,1.0,0.0,0.0,16.0,1.0,0.0,16.0,1.0,0.0,16.0,1.0,0.0,16.0,1.0,0.0,16.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34880.0,Mareeba,False,9338.0,9922.0,10484.0,10921.0,11257.0,11530.0,117.0,117.0,117.0,117.0,117.0,112.0,112.0,112.0,112.0,112.0,87.0,87.0,87.0,87.0,87.0,67.0,67.0,67.0,67.0,67.0,55.0,55.0,55.0,55.0,55.0,1.0,0.0,0.0,105.0,9.0,3.0,105.0,9.0,3.0,105.0,9.0,3.0,105.0,9.0,3.0,105.0,9.0,3.0,101.0,9.0,3.0,101.0,9.0,3.0,101.0,9.0,3.0,101.0,9.0,3.0,101.0,9.0,3.0,78.0,7.0,2.0,78.0,7.0,2.0,78.0,7.0,2.0,78.0,7.0,2.0,78.0,7.0,2.0,60.0,5.0,2.0,60.0,5.0,2.0,60.0,5.0,2.0,60.0,5.0,2.0,60.0,5.0,2.0,49.0,4.0,1.0,49.0,4.0,1.0,49.0,4.0,1.0,49.0,4.0,1.0,49.0,4.0,1.0
35010.0,Moreton Bay,True,186039.0,218348.0,248249.0,275248.0,301419.0,327578.0,6462.0,6462.0,6462.0,6462.0,6462.0,5980.0,5980.0,5980.0,5980.0,5980.0,5400.0,5400.0,5400.0,5400.0,5400.0,5234.0,5234.0,5234.0,5234.0,5234.0,5232.0,5232.0,5232.0,5232.0,5232.0,1.0,0.0,0.0,4702.0,1286.0,474.0,4702.0,1286.0,474.0,4702.0,1286.0,474.0,4702.0,1286.0,474.0,4702.0,1286.0,474.0,4351.0,1190.0,439.0,4351.0,1190.0,439.0,4351.0,1190.0,439.0,4351.0,1190.0,439.0,4351.0,1190.0,439.0,3929.0,1075.0,396.0,3929.0,1075.0,396.0,3929.0,1075.0,396.0,3929.0,1075.0,396.0,3929.0,1075.0,396.0,3809.0,1042.0,384.0,3809.0,1042.0,384.0,3809.0,1042.0,384.0,3809.0,1042.0,384.0,3809.0,1042.0,384.0,3807.0,1041.0,384.0,3807.0,1041.0,384.0,3807.0,1041.0,384.0,3807.0,1041.0,384.0,3807.0,1041.0,384.0
35250.0,Mornington,False,349.0,354.0,354.0,354.0,351.0,346.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35300.0,Mount Isa,False,8030.0,8219.0,8288.0,8338.0,8332.0,8293.0,38.0,38.0,38.0,38.0,38.0,14.0,14.0,14.0,14.0,14.0,10.0,10.0,10.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8.0,-8.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,19.0,9.0,9.0,19.0,9.0,9.0,19.0,9.0,9.0,19.0,9.0,9.0,19.0,9.0,9.0,7.0,3.0,3.0,7.0,3.0,3.0,7.0,3.0,3.0,7.0,3.0,3.0,7.0,3.0,3.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35600.0,Murweh,False,2077.0,2072.0,2048.0,2026.0,1981.0,1929.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-10.0,-10.0,-10.0,-10.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35670.0,Napranum,False,261.0,270.0,277.0,282.0,286.0,290.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
