lga_code,lga_name,SEQ,2021_dw,2026_dw,2031_dw,2036_dw,2041_dw,2046_dw,2021_incr,2022_incr,2023_incr,2024_incr,2025_incr,2026_incr,2027_incr,2028_incr,2029_incr,2030_incr,2031_incr,2032_incr,2033_incr,2034_incr,2035_incr,2036_incr,2037_incr,2038_incr,2039_incr,2040_incr,2041_incr,2042_incr,2043_incr,2044_incr,2045_incr,det_pct,med_pct,high_pct,2021_incr_det,2021_incr_med,2021_incr_high,2022_incr_det,2022_incr_med,2022_incr_high,2023_incr_det,2023_incr_med,2023_incr_high,2024_incr_det,2024_incr_med,2024_incr_high,2025_incr_det,2025_incr_med,2025_incr_high,2026_incr_det,2026_incr_med,2026_incr_high,2027_incr_det,2027_incr_med,2027_incr_high,2028_incr_det,2028_incr_med,2028_incr_high,2029_incr_det,2029_incr_med,2029_incr_high,2030_incr_det,2030_incr_med,2030_incr_high,2031_incr_det,2031_incr_med,2031_incr_high,2032_incr_det,2032_incr_med,2032_incr_high,2033_incr_det,2033_incr_med,2033_incr_high,2034_incr_det,2034_incr_med,2034_incr_high,2035_incr_det,2035_incr_med,2035_incr_high,2036_incr_det,2036_incr_med,2036_incr_high,2037_incr_det,2037_incr_med,2037_incr_high,2038_incr_det,2038_incr_med,2038_incr_high,2039_incr_det,2039_incr_med,2039_incr_high,2040_incr_det,2040_incr_med,2040_incr_high,2041_incr_det,2041_incr_med,2041_incr_high,2042_incr_det,2042_incr_med,2042_incr_high,2043_incr_det,2043_incr_med,2043_incr_high,2044_incr_det,2044_incr_med,2044_incr_high,2045_incr_det,2045_incr_med,2045_incr_high
35740.0,Noosa,True,28141.0,29829.0,30761.0,31535.0,32245.0,32883.0,338.0,338.0,338.0,338.0,338.0,186.0,186.0,186.0,186.0,186.0,155.0,155.0,155.0,155.0,155.0,142.0,142.0,142.0,142.0,142.0,128.0,128.0,128.0,128.0,128.0,1.0,0.0,0.0,209.0,114.0,15.0,209.0,114.0,15.0,209.0,114.0,15.0,209.0,114.0,15.0,209.0,114.0,15.0,115.0,63.0,8.0,115.0,63.0,8.0,115.0,63.0,8.0,115.0,63.0,8.0,115.0,63.0,8.0,96.0,52.0,7.0,96.0,52.0,7.0,96.0,52.0,7.0,96.0,52.0,7.0,96.0,52.0,7.0,88.0,48.0,6.0,88.0,48.0,6.0,88.0,48.0,6.0,88.0,48.0,6.0,88.0,48.0,6.0,79.0,43.0,6.0,79.0,43.0,6.0,79.0,43.0,6.0,79.0,43.0,6.0,79.0,43.0,6.0
35760.0,North Burnett,False,5140.0,5232.0,5271.0,5330.0,5373.0,5408.0,18.0,18.0,18.0,18.0,18.0,8.0,8.0,8.0,8.0,8.0,12.0,12.0,12.0,12.0,12.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
35780.0,Northern Peninsula Area,False,806.0,842.0,862.0,883.0,913.0,930.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
35790.0,Palm Island,False,517.0,552.0,595.0,669.0,778.0,926.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,15.0,15.0,15.0,15.0,15.0,22.0,22.0,22.0,22.0,22.0,30.0,30.0,30.0,30.0,30.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0
35800.0,Paroo,False,989.0,981.0,969.0,959.0,939.0,915.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36070.0,Pormpuraaw,False,229.0,240.0,250.0,260.0,266.0,269.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
36150.0,Quilpie,False,412.0,410.0,405.0,401.0,393.0,383.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36250.0,Redland,True,64740.0,70547.0,74718.0,77890.0,80301.0,81411.0,1161.0,1161.0,1161.0,1161.0,1161.0,834.0,834.0,834.0,834.0,834.0,634.0,634.0,634.0,634.0,634.0,482.0,482.0,482.0,482.0,482.0,222.0,222.0,222.0,222.0,222.0,1.0,0.0,0.0,908.0,140.0,113.0,908.0,140.0,113.0,908.0,140.0,113.0,908.0,140.0,113.0,908.0,140.0,113.0,652.0,101.0,82.0,652.0,101.0,82.0,652.0,101.0,82.0,652.0,101.0,82.0,652.0,101.0,82.0,496.0,76.0,62.0,496.0,76.0,62.0,496.0,76.0,62.0,496.0,76.0,62.0,496.0,76.0,62.0,377.0,58.0,47.0,377.0,58.0,47.0,377.0,58.0,47.0,377.0,58.0,47.0,377.0,58.0,47.0,174.0,27.0,22.0,174.0,27.0,22.0,174.0,27.0,22.0,174.0,27.0,22.0,174.0,27.0,22.0
36300.0,Richmond,False,368.0,380.0,390.0,386.0,378.0,370.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36370.0,Rockhampton,False,35144.0,36546.0,38117.0,39602.0,40834.0,42178.0,280.0,280.0,280.0,280.0,280.0,314.0,314.0,314.0,314.0,314.0,297.0,297.0,297.0,297.0,297.0,246.0,246.0,246.0,246.0,246.0,269.0,269.0,269.0,269.0,269.0,1.0,0.0,0.0,199.0,29.0,52.0,199.0,29.0,52.0,199.0,29.0,52.0,199.0,29.0,52.0,199.0,29.0,52.0,223.0,33.0,58.0,223.0,33.0,58.0,223.0,33.0,58.0,223.0,33.0,58.0,223.0,33.0,58.0,211.0,31.0,55.0,211.0,31.0,55.0,211.0,31.0,55.0,211.0,31.0,55.0,211.0,31.0,55.0,175.0,26.0,46.0,175.0,26.0,46.0,175.0,26.0,46.0,175.0,26.0,46.0,175.0,26.0,46.0,191.0,28.0,50.0,191.0,28.0,50.0,191.0,28.0,50.0,191.0,28.0,50.0,191.0,28.0,50.0
36510.0,Scenic Rim,True,17992.0,19773.0,21399.0,22511.0,23325.0,23952.0,356.0,356.0,356.0,356.0,356.0,325.0,325.0,325.0,325.0,325.0,222.0,222.0,222.0,222.0,222.0,163.0,163.0,163.0,163.0,163.0,125.0,125.0,125.0,125.0,125.0,1.0,0.0,0.0,326.0,30.0,0.0,326.0,30.0,0.0,326.0,30.0,0.0,326.0,30.0,0.0,326.0,30.0,0.0,298.0,28.0,0.0,298.0,28.0,0.0,298.0,28.0,0.0,298.0,28.0,0.0,298.0,28.0,0.0,204.0,19.0,0.0,204.0,19.0,0.0,204.0,19.0,0.0,204.0,19.0,0.0,204.0,19.0,0.0,149.0,14.0,0.0,149.0,14.0,0.0,149.0,14.0,0.0,149.0,14.0,0.0,149.0,14.0,0.0,115.0,11.0,0.0,115.0,11.0,0.0,115.0,11.0,0.0,115.0,11.0,0.0,115.0,11.0,0.0
36580.0,Somerset,True,10710.0,11411.0,12285.0,13166.0,14063.0,14974.0,140.0,140.0,140.0,140.0,140.0,175.0,175.0,175.0,175.0,175.0,176.0,176.0,176.0,176.0,176.0,179.0,179.0,179.0,179.0,179.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,0.0,140.0,1.0,0.0,140.0,1.0,0.0,140.0,1.0,0.0,140.0,1.0,0.0,140.0,1.0,0.0,174.0,1.0,0.0,174.0,1.0,0.0,174.0,1.0,0.0,174.0,1.0,0.0,174.0,1.0,0.0,175.0,1.0,0.0,175.0,1.0,0.0,175.0,1.0,0.0,175.0,1.0,0.0,175.0,1.0,0.0,179.0,1.0,0.0,179.0,1.0,0.0,179.0,1.0,0.0,179.0,1.0,0.0,179.0,1.0,0.0,181.0,1.0,0.0,181.0,1.0,0.0,181.0,1.0,0.0,181.0,1.0,0.0,181.0,1.0,0.0
36630.0,South Burnett,False,15666.0,16298.0,17011.0,17731.0,18411.0,19080.0,126.0,126.0,126.0,126.0,126.0,143.0,143.0,143.0,143.0,143.0,144.0,144.0,144.0,144.0,144.0,136.0,136.0,136.0,136.0,136.0,134.0,134.0,134.0,134.0,134.0,1.0,0.0,0.0,121.0,5.0,0.0,121.0,5.0,0.0,121.0,5.0,0.0,121.0,5.0,0.0,121.0,5.0,0.0,137.0,6.0,0.0,137.0,6.0,0.0,137.0,6.0,0.0,137.0,6.0,0.0,137.0,6.0,0.0,138.0,6.0,0.0,138.0,6.0,0.0,138.0,6.0,0.0,138.0,6.0,0.0,138.0,6.0,0.0,131.0,5.0,0.0,131.0,5.0,0.0,131.0,5.0,0.0,131.0,5.0,0.0,131.0,5.0,0.0,128.0,5.0,0.0,128.0,5.0,0.0,128.0,5.0,0.0,128.0,5.0,0.0,128.0,5.0,0.0
36660.0,Southern Downs,False,17037.0,17450.0,17986.0,18406.0,18612.0,18685.0,83.0,83.0,83.0,83.0,83.0,107.0,107.0,107.0,107.0,107.0,84.0,84.0,84.0,84.0,84.0,41.0,41.0,41.0,41.0,41.0,15.0,15.0,15.0,15.0,15.0,1.0,0.0,0.0,71.0,12.0,0.0,71.0,12.0,0.0,71.0,12.0,0.0,71.0,12.0,0.0,71.0,12.0,0.0,92.0,15.0,0.0,92.0,15.0,0.0,92.0,15.0,0.0,92.0,15.0,0.0,92.0,15.0,0.0,72.0,12.0,0.0,72.0,12.0,0.0,72.0,12.0,0.0,72.0,12.0,0.0,72.0,12.0,0.0,35.0,6.0,0.0,35.0,6.0,0.0,35.0,6.0,0.0,35.0,6.0,0.0,35.0,6.0,0.0,13.0,2.0,0.0,13.0,2.0,0.0,13.0,2.0,0.0,13.0,2.0,0.0,13.0,2.0,0.0
36720.0,Sunshine Coast,True,145694.0,165627.0,183829.0,201850.0,218561.0,234421.0,3987.0,3987.0,3987.0,3987.0,3987.0,3640.0,3640.0,3640.0,3640.0,3640.0,3604.0,3604.0,3604.0,3604.0,3604.0,3342.0,3342.0,3342.0,3342.0,3342.0,3172.0,3172.0,3172.0,3172.0,3172.0,1.0,0.0,0.0,2911.0,487.0,589.0,2911.0,487.0,589.0,2911.0,487.0,589.0,2911.0,487.0,589.0,2911.0,487.0,589.0,2659.0,444.0,537.0,2659.0,444.0,537.0,2659.0,444.0,537.0,2659.0,444.0,537.0,2659.0,444.0,537.0,2632.0,440.0,532.0,2632.0,440.0,532.0,2632.0,440.0,532.0,2632.0,440.0,532.0,2632.0,440.0,532.0,2441.0,408.0,493.0,2441.0,408.0,493.0,2441.0,408.0,493.0,2441.0,408.0,493.0,2441.0,408.0,493.0,2317.0,387.0,468.0,2317.0,387.0,468.0,2317.0,387.0,468.0,2317.0,387.0,468.0,2317.0,387.0,468.0
36820.0,Tablelands,False,12181.0,12935.0,13613.0,14242.0,14808.0,15330.0,151.0,151.0,151.0,151.0,151.0,136.0,136.0,136.0,136.0,136.0,126.0,126.0,126.0,126.0,126.0,113.0,113.0,113.0,113.0,113.0,104.0,104.0,104.0,104.0,104.0,1.0,0.0,0.0,148.0,3.0,0.0,148.0,3.0,0.0,148.0,3.0,0.0,148.0,3.0,0.0,148.0,3.0,0.0,133.0,3.0,0.0,133.0,3.0,0.0,133.0,3.0,0.0,133.0,3.0,0.0,133.0,3.0,0.0,123.0,3.0,0.0,123.0,3.0,0.0,123.0,3.0,0.0,123.0,3.0,0.0,123.0,3.0,0.0,111.0,2.0,0.0,111.0,2.0,0.0,111.0,2.0,0.0,111.0,2.0,0.0,111.0,2.0,0.0,102.0,2.0,0.0,102.0,2.0,0.0,102.0,2.0,0.0,102.0,2.0,0.0,102.0,2.0,0.0
36910.0,Toowoomba,True,73081.0,76947.0,81202.0,85039.0,88193.0,90962.0,773.0,773.0,773.0,773.0,773.0,851.0,851.0,851.0,851.0,851.0,767.0,767.0,767.0,767.0,767.0,631.0,631.0,631.0,631.0,631.0,554.0,554.0,554.0,554.0,554.0,1.0,0.0,0.0,681.0,57.0,36.0,681.0,57.0,36.0,681.0,57.0,36.0,681.0,57.0,36.0,681.0,57.0,36.0,750.0,62.0,39.0,750.0,62.0,39.0,750.0,62.0,39.0,750.0,62.0,39.0,750.0,62.0,39.0,676.0,56.0,35.0,676.0,56.0,35.0,676.0,56.0,35.0,676.0,56.0,35.0,676.0,56.0,35.0,556.0,46.0,29.0,556.0,46.0,29.0,556.0,46.0,29.0,556.0,46.0,29.0,556.0,46.0,29.0,488.0,41.0,25.0,488.0,41.0,25.0,488.0,41.0,25.0,488.0,41.0,25.0,488.0,41.0,25.0
36950.0,Torres,False,1188.0,1231.0,1267.0,1295.0,1304.0,1300.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36960.0,Torres Strait Island,False,1279.0,1315.0,1314.0,1312.0,1295.0,1269.0,7.0,7.0,7.0,7.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,-3.0,-3.0,-3.0,-3.0,-5.0,-5.0,-5.0,-5.0,-5.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37010.0,Townsville,False,81634.0,86678.0,92875.0,98984.0,104590.0,109524.0,1009.0,1009.0,1009.0,1009.0,1009.0,1239.0,1239.0,1239.0,1239.0,1239.0,1222.0,1222.0,1222.0,1222.0,1222.0,1121.0,1121.0,1121.0,1121.0,1121.0,987.0,987.0,987.0,987.0,987.0,1.0,0.0,0.0,885.0,91.0,33.0,885.0,91.0,33.0,885.0,91.0,33.0,885.0,91.0,33.0,885.0,91.0,33.0,1087.0,112.0,40.0,1087.0,112.0,40.0,1087.0,112.0,40.0,1087.0,112.0,40.0,1087.0,112.0,40.0,1072.0,110.0,40.0,1072.0,110.0,40.0,1072.0,110.0,40.0,1072.0,110.0,40.0,1072.0,110.0,40.0,984.0,101.0,36.0,984.0,101.0,36.0,984.0,101.0,36.0,984.0,101.0,36.0,984.0,101.0,36.0,866.0,89.0,32.0,866.0,89.0,32.0,866.0,89.0,32.0,866.0,89.0,32.0,866.0,89.0,32.0
37300.0,Weipa,False,1670.0,1689.0,1695.0,1705.0,1706.0,1702.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37310.0,Western Downs,False,15566.0,16076.0,16605.0,16909.0,17030.0,17031.0,102.0,102.0,102.0,102.0,102.0,106.0,106.0,106.0,106.0,106.0,61.0,61.0,61.0,61.0,61.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,103.0,2.0,0.0,103.0,2.0,0.0,103.0,2.0,0.0,103.0,2.0,0.0,103.0,2.0,0.0,59.0,1.0,0.0,59.0,1.0,0.0,59.0,1.0,0.0,59.0,1.0,0.0,59.0,1.0,0.0,24.0,1.0,0.0,24.0,1.0,0.0,24.0,1.0,0.0,24.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37340.0,Whitsunday,False,15919.0,17181.0,18438.0,19684.0,20901.0,22117.0,252.0,252.0,252.0,252.0,252.0,251.0,251.0,251.0,251.0,251.0,249.0,249.0,249.0,249.0,249.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,1.0,0.0,0.0,170.0,42.0,41.0,170.0,42.0,41.0,170.0,42.0,41.0,170.0,42.0,41.0,170.0,42.0,41.0,169.0,41.0,41.0,169.0,41.0,41.0,169.0,41.0,41.0,169.0,41.0,41.0,169.0,41.0,41.0,168.0,41.0,41.0,168.0,41.0,41.0,168.0,41.0,41.0,168.0,41.0,41.0,168.0,41.0,41.0,164.0,40.0,40.0,164.0,40.0,40.0,164.0,40.0,40.0,164.0,40.0,40.0,164.0,40.0,40.0,164.0,40.0,40.0,164.0,40.0,40.0,164.0,40.0,40.0,164.0,40.0,40.0,164.0,40.0,40.0
37400.0,Winton,False,637.0,646.0,637.0,630.0,615.0,597.0,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-3.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37550.0,Woorabinda,False,304.0,322.0,330.0,338.0,346.0,354.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
37570.0,Wujal Wujal,False,89.0,103.0,106.0,108.0,109.0,109.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37600.0,Yarrabah,False,454.0,503.0,553.0,615.0,685.0,762.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,1.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
