lga_code,lga_name,2021_incr_det_ms,2021_incr_med_ms,2021_incr_high_ms,2022_incr_det_ms,2022_incr_med_ms,2022_incr_high_ms,2023_incr_det_ms,2023_incr_med_ms,2023_incr_high_ms,2024_incr_det_ms,2024_incr_med_ms,2024_incr_high_ms,2025_incr_det_ms,2025_incr_med_ms,2025_incr_high_ms,2026_incr_det_ms,2026_incr_med_ms,2026_incr_high_ms,2027_incr_det_ms,2027_incr_med_ms,2027_incr_high_ms,2028_incr_det_ms,2028_incr_med_ms,2028_incr_high_ms,2029_incr_det_ms,2029_incr_med_ms,2029_incr_high_ms,2030_incr_det_ms,2030_incr_med_ms,2030_incr_high_ms,2031_incr_det_ms,2031_incr_med_ms,2031_incr_high_ms,2032_incr_det_ms,2032_incr_med_ms,2032_incr_high_ms,2033_incr_det_ms,2033_incr_med_ms,2033_incr_high_ms,2034_incr_det_ms,2034_incr_med_ms,2034_incr_high_ms,2035_incr_det_ms,2035_incr_med_ms,2035_incr_high_ms,2036_incr_det_ms,2036_incr_med_ms,2036_incr_high_ms,2037_incr_det_ms,2037_incr_med_ms,2037_incr_high_ms,2038_incr_det_ms,2038_incr_med_ms,2038_incr_high_ms,2039_incr_det_ms,2039_incr_med_ms,2039_incr_high_ms,2040_incr_det_ms,2040_incr_med_ms,2040_incr_high_ms,2041_incr_det_ms,2041_incr_med_ms,2041_incr_high_ms,2042_incr_det_ms,2042_incr_med_ms,2042_incr_high_ms,2043_incr_det_ms,2043_incr_med_ms,2043_incr_high_ms,2044_incr_det_ms,2044_incr_med_ms,2044_incr_high_ms,2045_incr_det_ms,2045_incr_med_ms,2045_incr_high_ms
34570.0,Lockhart River,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34580.0,Lockyer Valley,200.0,9.0,0.0,200.0,9.0,0.0,200.0,9.0,0.0,200.0,9.0,0.0,200.0,9.0,0.0,188.0,8.0,0.0,188.0,8.0,0.0,188.0,8.0,0.0,188.0,8.0,0.0,188.0,8.0,0.0,194.0,9.0,0.0,194.0,9.0,0.0,194.0,9.0,0.0,194.0,9.0,0.0,194.0,9.0,0.0,199.0,9.0,0.0,199.0,9.0,0.0,199.0,9.0,0.0,199.0,9.0,0.0,199.0,9.0,0.0,202.0,9.0,0.0,202.0,9.0,0.0,202.0,9.0,0.0,202.0,9.0,0.0,202.0,9.0,0.0
34590.0,Logan,2253.0,451.0,2.0,2253.0,451.0,2.0,2253.0,451.0,2.0,2253.0,451.0,2.0,2253.0,451.0,2.0,2203.0,440.0,2.0,2203.0,440.0,2.0,2203.0,440.0,2.0,2203.0,440.0,2.0,2203.0,440.0,2.0,2054.0,411.0,2.0,2054.0,411.0,2.0,2054.0,411.0,2.0,2054.0,411.0,2.0,2054.0,411.0,2.0,1405.0,281.0,1.0,1405.0,281.0,1.0,1405.0,281.0,1.0,1405.0,281.0,1.0,1405.0,281.0,1.0,1129.0,226.0,1.0,1129.0,226.0,1.0,1129.0,226.0,1.0,1129.0,226.0,1.0,1129.0,226.0,1.0
34710.0,Longreach,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34770.0,Mackay,506.0,24.0,0.0,506.0,24.0,0.0,506.0,24.0,0.0,506.0,24.0,0.0,506.0,24.0,0.0,495.0,24.0,0.0,495.0,24.0,0.0,495.0,24.0,0.0,495.0,24.0,0.0,495.0,24.0,0.0,486.0,23.0,0.0,486.0,23.0,0.0,486.0,23.0,0.0,486.0,23.0,0.0,486.0,23.0,0.0,431.0,21.0,0.0,431.0,21.0,0.0,431.0,21.0,0.0,431.0,21.0,0.0,431.0,21.0,0.0,407.0,20.0,0.0,407.0,20.0,0.0,407.0,20.0,0.0,407.0,20.0,0.0,407.0,20.0,0.0
34800.0,McKinlay,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34830.0,Mapoon,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
34860.0,Maranoa,12.0,1.0,0.0,12.0,1.0,0.0,12.0,1.0,0.0,12.0,1.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34880.0,Mareeba,79.0,7.0,0.0,79.0,7.0,0.0,79.0,7.0,0.0,79.0,7.0,0.0,79.0,7.0,0.0,76.0,7.0,0.0,76.0,7.0,0.0,76.0,7.0,0.0,76.0,7.0,0.0,76.0,7.0,0.0,58.0,5.0,0.0,58.0,5.0,0.0,58.0,5.0,0.0,58.0,5.0,0.0,58.0,5.0,0.0,45.0,4.0,0.0,45.0,4.0,0.0,45.0,4.0,0.0,45.0,4.0,0.0,45.0,4.0,0.0,37.0,3.0,0.0,37.0,3.0,0.0,37.0,3.0,0.0,37.0,3.0,0.0,37.0,3.0,0.0
35010.0,Moreton Bay,3526.0,964.0,14.0,3526.0,964.0,14.0,3526.0,964.0,14.0,3526.0,964.0,14.0,3526.0,964.0,14.0,3263.0,892.0,13.0,3263.0,892.0,13.0,3263.0,892.0,13.0,3263.0,892.0,13.0,3263.0,892.0,13.0,2947.0,806.0,11.0,2947.0,806.0,11.0,2947.0,806.0,11.0,2947.0,806.0,11.0,2947.0,806.0,11.0,2857.0,782.0,11.0,2857.0,782.0,11.0,2857.0,782.0,11.0,2857.0,782.0,11.0,2857.0,782.0,11.0,2855.0,781.0,11.0,2855.0,781.0,11.0,2855.0,781.0,11.0,2855.0,781.0,11.0,2855.0,781.0,11.0
35250.0,Mornington,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35300.0,Mount Isa,14.0,7.0,0.0,14.0,7.0,0.0,14.0,7.0,0.0,14.0,7.0,0.0,14.0,7.0,0.0,5.0,2.0,0.0,5.0,2.0,0.0,5.0,2.0,0.0,5.0,2.0,0.0,5.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35600.0,Murweh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35670.0,Napranum,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35740.0,Noosa,157.0,86.0,0.0,157.0,86.0,0.0,157.0,86.0,0.0,157.0,86.0,0.0,157.0,86.0,0.0,86.0,47.0,0.0,86.0,47.0,0.0,86.0,47.0,0.0,86.0,47.0,0.0,86.0,47.0,0.0,72.0,39.0,0.0,72.0,39.0,0.0,72.0,39.0,0.0,72.0,39.0,0.0,72.0,39.0,0.0,66.0,36.0,0.0,66.0,36.0,0.0,66.0,36.0,0.0,66.0,36.0,0.0,66.0,36.0,0.0,59.0,32.0,0.0,59.0,32.0,0.0,59.0,32.0,0.0,59.0,32.0,0.0,59.0,32.0,0.0
35760.0,North Burnett,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
35780.0,Northern Peninsula Area,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
35790.0,Palm Island,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0
35800.0,Paroo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36070.0,Pormpuraaw,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
36150.0,Quilpie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36250.0,Redland,681.0,105.0,3.0,681.0,105.0,3.0,681.0,105.0,3.0,681.0,105.0,3.0,681.0,105.0,3.0,489.0,76.0,2.0,489.0,76.0,2.0,489.0,76.0,2.0,489.0,76.0,2.0,489.0,76.0,2.0,372.0,57.0,2.0,372.0,57.0,2.0,372.0,57.0,2.0,372.0,57.0,2.0,372.0,57.0,2.0,283.0,44.0,1.0,283.0,44.0,1.0,283.0,44.0,1.0,283.0,44.0,1.0,283.0,44.0,1.0,130.0,20.0,1.0,130.0,20.0,1.0,130.0,20.0,1.0,130.0,20.0,1.0,130.0,20.0,1.0
36300.0,Richmond,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36370.0,Rockhampton,149.0,22.0,2.0,149.0,22.0,2.0,149.0,22.0,2.0,149.0,22.0,2.0,149.0,22.0,2.0,167.0,25.0,2.0,167.0,25.0,2.0,167.0,25.0,2.0,167.0,25.0,2.0,167.0,25.0,2.0,158.0,23.0,2.0,158.0,23.0,2.0,158.0,23.0,2.0,158.0,23.0,2.0,158.0,23.0,2.0,131.0,20.0,1.0,131.0,20.0,1.0,131.0,20.0,1.0,131.0,20.0,1.0,131.0,20.0,1.0,143.0,21.0,1.0,143.0,21.0,1.0,143.0,21.0,1.0,143.0,21.0,1.0,143.0,21.0,1.0
36510.0,Scenic Rim,244.0,22.0,0.0,244.0,22.0,0.0,244.0,22.0,0.0,244.0,22.0,0.0,244.0,22.0,0.0,224.0,21.0,0.0,224.0,21.0,0.0,224.0,21.0,0.0,224.0,21.0,0.0,224.0,21.0,0.0,153.0,14.0,0.0,153.0,14.0,0.0,153.0,14.0,0.0,153.0,14.0,0.0,153.0,14.0,0.0,112.0,10.0,0.0,112.0,10.0,0.0,112.0,10.0,0.0,112.0,10.0,0.0,112.0,10.0,0.0,86.0,8.0,0.0,86.0,8.0,0.0,86.0,8.0,0.0,86.0,8.0,0.0,86.0,8.0,0.0
36580.0,Somerset,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,105.0,1.0,0.0,130.0,1.0,0.0,130.0,1.0,0.0,130.0,1.0,0.0,130.0,1.0,0.0,130.0,1.0,0.0,131.0,1.0,0.0,131.0,1.0,0.0,131.0,1.0,0.0,131.0,1.0,0.0,131.0,1.0,0.0,134.0,1.0,0.0,134.0,1.0,0.0,134.0,1.0,0.0,134.0,1.0,0.0,134.0,1.0,0.0,136.0,1.0,0.0,136.0,1.0,0.0,136.0,1.0,0.0,136.0,1.0,0.0,136.0,1.0,0.0
36630.0,South Burnett,91.0,4.0,0.0,91.0,4.0,0.0,91.0,4.0,0.0,91.0,4.0,0.0,91.0,4.0,0.0,103.0,4.0,0.0,103.0,4.0,0.0,103.0,4.0,0.0,103.0,4.0,0.0,103.0,4.0,0.0,104.0,4.0,0.0,104.0,4.0,0.0,104.0,4.0,0.0,104.0,4.0,0.0,104.0,4.0,0.0,98.0,4.0,0.0,98.0,4.0,0.0,98.0,4.0,0.0,98.0,4.0,0.0,98.0,4.0,0.0,96.0,4.0,0.0,96.0,4.0,0.0,96.0,4.0,0.0,96.0,4.0,0.0,96.0,4.0,0.0
36660.0,Southern Downs,53.0,9.0,0.0,53.0,9.0,0.0,53.0,9.0,0.0,53.0,9.0,0.0,53.0,9.0,0.0,69.0,11.0,0.0,69.0,11.0,0.0,69.0,11.0,0.0,69.0,11.0,0.0,69.0,11.0,0.0,54.0,9.0,0.0,54.0,9.0,0.0,54.0,9.0,0.0,54.0,9.0,0.0,54.0,9.0,0.0,26.0,4.0,0.0,26.0,4.0,0.0,26.0,4.0,0.0,26.0,4.0,0.0,26.0,4.0,0.0,10.0,2.0,0.0,10.0,2.0,0.0,10.0,2.0,0.0,10.0,2.0,0.0,10.0,2.0,0.0
36720.0,Sunshine Coast,2183.0,365.0,17.0,2183.0,365.0,17.0,2183.0,365.0,17.0,2183.0,365.0,17.0,2183.0,365.0,17.0,1994.0,333.0,16.0,1994.0,333.0,16.0,1994.0,333.0,16.0,1994.0,333.0,16.0,1994.0,333.0,16.0,1974.0,330.0,15.0,1974.0,330.0,15.0,1974.0,330.0,15.0,1974.0,330.0,15.0,1974.0,330.0,15.0,1831.0,306.0,14.0,1831.0,306.0,14.0,1831.0,306.0,14.0,1831.0,306.0,14.0,1831.0,306.0,14.0,1738.0,290.0,14.0,1738.0,290.0,14.0,1738.0,290.0,14.0,1738.0,290.0,14.0,1738.0,290.0,14.0
36820.0,Tablelands,111.0,2.0,0.0,111.0,2.0,0.0,111.0,2.0,0.0,111.0,2.0,0.0,111.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,92.0,2.0,0.0,92.0,2.0,0.0,92.0,2.0,0.0,92.0,2.0,0.0,92.0,2.0,0.0,83.0,2.0,0.0,83.0,2.0,0.0,83.0,2.0,0.0,83.0,2.0,0.0,83.0,2.0,0.0,76.0,2.0,0.0,76.0,2.0,0.0,76.0,2.0,0.0,76.0,2.0,0.0,76.0,2.0,0.0
36910.0,Toowoomba,511.0,43.0,1.0,511.0,43.0,1.0,511.0,43.0,1.0,511.0,43.0,1.0,511.0,43.0,1.0,562.0,46.0,1.0,562.0,46.0,1.0,562.0,46.0,1.0,562.0,46.0,1.0,562.0,46.0,1.0,507.0,42.0,1.0,507.0,42.0,1.0,507.0,42.0,1.0,507.0,42.0,1.0,507.0,42.0,1.0,417.0,34.0,1.0,417.0,34.0,1.0,417.0,34.0,1.0,417.0,34.0,1.0,417.0,34.0,1.0,366.0,31.0,1.0,366.0,31.0,1.0,366.0,31.0,1.0,366.0,31.0,1.0,366.0,31.0,1.0
36950.0,Torres,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36960.0,Torres Strait Island,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37010.0,Townsville,664.0,68.0,1.0,664.0,68.0,1.0,664.0,68.0,1.0,664.0,68.0,1.0,664.0,68.0,1.0,815.0,84.0,1.0,815.0,84.0,1.0,815.0,84.0,1.0,815.0,84.0,1.0,815.0,84.0,1.0,804.0,82.0,1.0,804.0,82.0,1.0,804.0,82.0,1.0,804.0,82.0,1.0,804.0,82.0,1.0,738.0,76.0,1.0,738.0,76.0,1.0,738.0,76.0,1.0,738.0,76.0,1.0,738.0,76.0,1.0,650.0,67.0,1.0,650.0,67.0,1.0,650.0,67.0,1.0,650.0,67.0,1.0,650.0,67.0,1.0
37300.0,Weipa,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37310.0,Western Downs,75.0,2.0,0.0,75.0,2.0,0.0,75.0,2.0,0.0,75.0,2.0,0.0,75.0,2.0,0.0,77.0,2.0,0.0,77.0,2.0,0.0,77.0,2.0,0.0,77.0,2.0,0.0,77.0,2.0,0.0,44.0,1.0,0.0,44.0,1.0,0.0,44.0,1.0,0.0,44.0,1.0,0.0,44.0,1.0,0.0,18.0,1.0,0.0,18.0,1.0,0.0,18.0,1.0,0.0,18.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37340.0,Whitsunday,128.0,32.0,1.0,128.0,32.0,1.0,128.0,32.0,1.0,128.0,32.0,1.0,128.0,32.0,1.0,127.0,31.0,1.0,127.0,31.0,1.0,127.0,31.0,1.0,127.0,31.0,1.0,127.0,31.0,1.0,126.0,31.0,1.0,126.0,31.0,1.0,126.0,31.0,1.0,126.0,31.0,1.0,126.0,31.0,1.0,123.0,30.0,1.0,123.0,30.0,1.0,123.0,30.0,1.0,123.0,30.0,1.0,123.0,30.0,1.0,123.0,30.0,1.0,123.0,30.0,1.0,123.0,30.0,1.0,123.0,30.0,1.0,123.0,30.0,1.0
37400.0,Winton,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37550.0,Woorabinda,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
37570.0,Wujal Wujal,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37600.0,Yarrabah,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
