lga_code,lga_name,2021_incr_det_vs,2021_incr_med_vs,2021_incr_high_vs,2022_incr_det_vs,2022_incr_med_vs,2022_incr_high_vs,2023_incr_det_vs,2023_incr_med_vs,2023_incr_high_vs,2024_incr_det_vs,2024_incr_med_vs,2024_incr_high_vs,2025_incr_det_vs,2025_incr_med_vs,2025_incr_high_vs,2026_incr_det_vs,2026_incr_med_vs,2026_incr_high_vs,2027_incr_det_vs,2027_incr_med_vs,2027_incr_high_vs,2028_incr_det_vs,2028_incr_med_vs,2028_incr_high_vs,2029_incr_det_vs,2029_incr_med_vs,2029_incr_high_vs,2030_incr_det_vs,2030_incr_med_vs,2030_incr_high_vs,2031_incr_det_vs,2031_incr_med_vs,2031_incr_high_vs,2032_incr_det_vs,2032_incr_med_vs,2032_incr_high_vs,2033_incr_det_vs,2033_incr_med_vs,2033_incr_high_vs,2034_incr_det_vs,2034_incr_med_vs,2034_incr_high_vs,2035_incr_det_vs,2035_incr_med_vs,2035_incr_high_vs,2036_incr_det_vs,2036_incr_med_vs,2036_incr_high_vs,2037_incr_det_vs,2037_incr_med_vs,2037_incr_high_vs,2038_incr_det_vs,2038_incr_med_vs,2038_incr_high_vs,2039_incr_det_vs,2039_incr_med_vs,2039_incr_high_vs,2040_incr_det_vs,2040_incr_med_vs,2040_incr_high_vs,2041_incr_det_vs,2041_incr_med_vs,2041_incr_high_vs,2042_incr_det_vs,2042_incr_med_vs,2042_incr_high_vs,2043_incr_det_vs,2043_incr_med_vs,2043_incr_high_vs,2044_incr_det_vs,2044_incr_med_vs,2044_incr_high_vs,2045_incr_det_vs,2045_incr_med_vs,2045_incr_high_vs,2021_total_intensity,2022_total_intensity,2023_total_intensity,2024_total_intensity,2025_total_intensity,2026_total_intensity,2027_total_intensity,2028_total_intensity,2029_total_intensity,2030_total_intensity,2031_total_intensity,2032_total_intensity,2033_total_intensity,2034_total_intensity,2035_total_intensity,2036_total_intensity,2037_total_intensity,2038_total_intensity,2039_total_intensity,2040_total_intensity,2041_total_intensity,2042_total_intensity,2043_total_intensity,2044_total_intensity,2045_total_intensity
35740.0,Noosa,1960.0,720.0,0.0,1960.0,720.0,0.0,1960.0,720.0,0.0,1960.0,720.0,0.0,1960.0,720.0,0.0,1080.0,400.0,0.0,1080.0,400.0,0.0,1080.0,400.0,0.0,1080.0,400.0,0.0,1080.0,400.0,0.0,900.0,330.0,0.0,900.0,330.0,0.0,900.0,330.0,0.0,900.0,330.0,0.0,900.0,330.0,0.0,820.0,300.0,0.0,820.0,300.0,0.0,820.0,300.0,0.0,820.0,300.0,0.0,820.0,300.0,0.0,740.0,270.0,0.0,740.0,270.0,0.0,740.0,270.0,0.0,740.0,270.0,0.0,740.0,270.0,0.0,2680.0,2680.0,2680.0,2680.0,2680.0,1470.0,1470.0,1470.0,1470.0,1470.0,1230.0,1230.0,1230.0,1230.0,1230.0,1130.0,1130.0,1130.0,1130.0,1130.0,1010.0,1010.0,1010.0,1010.0,1010.0
35760.0,North Burnett,170.0,0.0,0.0,170.0,0.0,0.0,170.0,0.0,0.0,170.0,0.0,0.0,170.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,170.0,170.0,170.0,170.0,170.0,80.0,80.0,80.0,80.0,80.0,110.0,110.0,110.0,110.0,110.0,80.0,80.0,80.0,80.0,80.0,70.0,70.0,70.0,70.0,70.0
35780.0,Northern Peninsula Area,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,70.0,70.0,70.0,70.0,70.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,30.0
35790.0,Palm Island,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,210.0,0.0,0.0,280.0,0.0,0.0,280.0,0.0,0.0,280.0,0.0,0.0,280.0,0.0,0.0,280.0,0.0,0.0,70.0,70.0,70.0,70.0,70.0,80.0,80.0,80.0,80.0,80.0,140.0,140.0,140.0,140.0,140.0,210.0,210.0,210.0,210.0,210.0,280.0,280.0,280.0,280.0,280.0
35800.0,Paroo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36070.0,Pormpuraaw,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
36150.0,Quilpie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36250.0,Redland,8510.0,880.0,0.0,8510.0,880.0,0.0,8510.0,880.0,0.0,8510.0,880.0,0.0,8510.0,880.0,0.0,6110.0,630.0,0.0,6110.0,630.0,0.0,6110.0,630.0,0.0,6110.0,630.0,0.0,6110.0,630.0,0.0,4650.0,480.0,0.0,4650.0,480.0,0.0,4650.0,480.0,0.0,4650.0,480.0,0.0,4650.0,480.0,0.0,3530.0,360.0,0.0,3530.0,360.0,0.0,3530.0,360.0,0.0,3530.0,360.0,0.0,3530.0,360.0,0.0,1630.0,170.0,0.0,1630.0,170.0,0.0,1630.0,170.0,0.0,1630.0,170.0,0.0,1630.0,170.0,0.0,9390.0,9390.0,9390.0,9390.0,9390.0,6750.0,6750.0,6750.0,6750.0,6750.0,5130.0,5130.0,5130.0,5130.0,5130.0,3900.0,3900.0,3900.0,3900.0,3900.0,1800.0,1800.0,1800.0,1800.0,1800.0
36300.0,Richmond,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36370.0,Rockhampton,1870.0,180.0,0.0,1870.0,180.0,0.0,1870.0,180.0,0.0,1870.0,180.0,0.0,1870.0,180.0,0.0,2090.0,210.0,0.0,2090.0,210.0,0.0,2090.0,210.0,0.0,2090.0,210.0,0.0,2090.0,210.0,0.0,1980.0,200.0,0.0,1980.0,200.0,0.0,1980.0,200.0,0.0,1980.0,200.0,0.0,1980.0,200.0,0.0,1640.0,160.0,0.0,1640.0,160.0,0.0,1640.0,160.0,0.0,1640.0,160.0,0.0,1640.0,160.0,0.0,1790.0,180.0,0.0,1790.0,180.0,0.0,1790.0,180.0,0.0,1790.0,180.0,0.0,1790.0,180.0,0.0,2050.0,2050.0,2050.0,2050.0,2050.0,2300.0,2300.0,2300.0,2300.0,2300.0,2170.0,2170.0,2170.0,2170.0,2170.0,1800.0,1800.0,1800.0,1800.0,1800.0,1970.0,1970.0,1970.0,1970.0,1970.0
36510.0,Scenic Rim,3060.0,190.0,0.0,3060.0,190.0,0.0,3060.0,190.0,0.0,3060.0,190.0,0.0,3060.0,190.0,0.0,2790.0,180.0,0.0,2790.0,180.0,0.0,2790.0,180.0,0.0,2790.0,180.0,0.0,2790.0,180.0,0.0,1910.0,120.0,0.0,1910.0,120.0,0.0,1910.0,120.0,0.0,1910.0,120.0,0.0,1910.0,120.0,0.0,1400.0,90.0,0.0,1400.0,90.0,0.0,1400.0,90.0,0.0,1400.0,90.0,0.0,1400.0,90.0,0.0,1080.0,70.0,0.0,1080.0,70.0,0.0,1080.0,70.0,0.0,1080.0,70.0,0.0,1080.0,70.0,0.0,3240.0,3240.0,3240.0,3240.0,3240.0,2970.0,2970.0,2970.0,2970.0,2970.0,2030.0,2030.0,2030.0,2030.0,2030.0,1480.0,1480.0,1480.0,1480.0,1480.0,1150.0,1150.0,1150.0,1150.0,1150.0
36580.0,Somerset,1310.0,10.0,0.0,1310.0,10.0,0.0,1310.0,10.0,0.0,1310.0,10.0,0.0,1310.0,10.0,0.0,1630.0,10.0,0.0,1630.0,10.0,0.0,1630.0,10.0,0.0,1630.0,10.0,0.0,1630.0,10.0,0.0,1640.0,10.0,0.0,1640.0,10.0,0.0,1640.0,10.0,0.0,1640.0,10.0,0.0,1640.0,10.0,0.0,1680.0,10.0,0.0,1680.0,10.0,0.0,1680.0,10.0,0.0,1680.0,10.0,0.0,1680.0,10.0,0.0,1700.0,10.0,0.0,1700.0,10.0,0.0,1700.0,10.0,0.0,1700.0,10.0,0.0,1700.0,10.0,0.0,1320.0,1320.0,1320.0,1320.0,1320.0,1640.0,1640.0,1640.0,1640.0,1640.0,1650.0,1650.0,1650.0,1650.0,1650.0,1680.0,1680.0,1680.0,1680.0,1680.0,1700.0,1700.0,1700.0,1700.0,1700.0
36630.0,South Burnett,1130.0,30.0,0.0,1130.0,30.0,0.0,1130.0,30.0,0.0,1130.0,30.0,0.0,1130.0,30.0,0.0,1280.0,40.0,0.0,1280.0,40.0,0.0,1280.0,40.0,0.0,1280.0,40.0,0.0,1280.0,40.0,0.0,1290.0,40.0,0.0,1290.0,40.0,0.0,1290.0,40.0,0.0,1290.0,40.0,0.0,1290.0,40.0,0.0,1230.0,30.0,0.0,1230.0,30.0,0.0,1230.0,30.0,0.0,1230.0,30.0,0.0,1230.0,30.0,0.0,1200.0,30.0,0.0,1200.0,30.0,0.0,1200.0,30.0,0.0,1200.0,30.0,0.0,1200.0,30.0,0.0,1170.0,1170.0,1170.0,1170.0,1170.0,1320.0,1320.0,1320.0,1320.0,1320.0,1330.0,1330.0,1330.0,1330.0,1330.0,1260.0,1260.0,1260.0,1260.0,1260.0,1230.0,1230.0,1230.0,1230.0,1230.0
36660.0,Southern Downs,670.0,80.0,0.0,670.0,80.0,0.0,670.0,80.0,0.0,670.0,80.0,0.0,670.0,80.0,0.0,860.0,90.0,0.0,860.0,90.0,0.0,860.0,90.0,0.0,860.0,90.0,0.0,860.0,90.0,0.0,680.0,80.0,0.0,680.0,80.0,0.0,680.0,80.0,0.0,680.0,80.0,0.0,680.0,80.0,0.0,330.0,40.0,0.0,330.0,40.0,0.0,330.0,40.0,0.0,330.0,40.0,0.0,330.0,40.0,0.0,120.0,10.0,0.0,120.0,10.0,0.0,120.0,10.0,0.0,120.0,10.0,0.0,120.0,10.0,0.0,740.0,740.0,740.0,740.0,740.0,960.0,960.0,960.0,960.0,960.0,750.0,750.0,750.0,750.0,750.0,370.0,370.0,370.0,370.0,370.0,130.0,130.0,130.0,130.0,130.0
36720.0,Sunshine Coast,27290.0,3060.0,10.0,27290.0,3060.0,10.0,27290.0,3060.0,10.0,27290.0,3060.0,10.0,27290.0,3060.0,10.0,24930.0,2790.0,10.0,24930.0,2790.0,10.0,24930.0,2790.0,10.0,24930.0,2790.0,10.0,24930.0,2790.0,10.0,24680.0,2760.0,10.0,24680.0,2760.0,10.0,24680.0,2760.0,10.0,24680.0,2760.0,10.0,24680.0,2760.0,10.0,22880.0,2560.0,10.0,22880.0,2560.0,10.0,22880.0,2560.0,10.0,22880.0,2560.0,10.0,22880.0,2560.0,10.0,21720.0,2430.0,10.0,21720.0,2430.0,10.0,21720.0,2430.0,10.0,21720.0,2430.0,10.0,21720.0,2430.0,10.0,30360.0,30360.0,30360.0,30360.0,30360.0,27720.0,27720.0,27720.0,27720.0,27720.0,27440.0,27440.0,27440.0,27440.0,27440.0,25450.0,25450.0,25450.0,25450.0,25450.0,24160.0,24160.0,24160.0,24160.0,24160.0
36820.0,Tablelands,1390.0,20.0,0.0,1390.0,20.0,0.0,1390.0,20.0,0.0,1390.0,20.0,0.0,1390.0,20.0,0.0,1250.0,20.0,0.0,1250.0,20.0,0.0,1250.0,20.0,0.0,1250.0,20.0,0.0,1250.0,20.0,0.0,1150.0,20.0,0.0,1150.0,20.0,0.0,1150.0,20.0,0.0,1150.0,20.0,0.0,1150.0,20.0,0.0,1040.0,10.0,0.0,1040.0,10.0,0.0,1040.0,10.0,0.0,1040.0,10.0,0.0,1040.0,10.0,0.0,960.0,10.0,0.0,960.0,10.0,0.0,960.0,10.0,0.0,960.0,10.0,0.0,960.0,10.0,0.0,1410.0,1410.0,1410.0,1410.0,1410.0,1270.0,1270.0,1270.0,1270.0,1270.0,1170.0,1170.0,1170.0,1170.0,1170.0,1050.0,1050.0,1050.0,1050.0,1050.0,970.0,970.0,970.0,970.0,970.0
36910.0,Toowoomba,6380.0,360.0,0.0,6380.0,360.0,0.0,6380.0,360.0,0.0,6380.0,360.0,0.0,6380.0,360.0,0.0,7030.0,390.0,0.0,7030.0,390.0,0.0,7030.0,390.0,0.0,7030.0,390.0,0.0,7030.0,390.0,0.0,6340.0,350.0,0.0,6340.0,350.0,0.0,6340.0,350.0,0.0,6340.0,350.0,0.0,6340.0,350.0,0.0,5210.0,290.0,0.0,5210.0,290.0,0.0,5210.0,290.0,0.0,5210.0,290.0,0.0,5210.0,290.0,0.0,4580.0,260.0,0.0,4580.0,260.0,0.0,4580.0,260.0,0.0,4580.0,260.0,0.0,4580.0,260.0,0.0,6740.0,6740.0,6740.0,6740.0,6740.0,7420.0,7420.0,7420.0,7420.0,7420.0,6690.0,6690.0,6690.0,6690.0,6690.0,5500.0,5500.0,5500.0,5500.0,5500.0,4830.0,4830.0,4830.0,4830.0,4830.0
36950.0,Torres,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0
36960.0,Torres Strait Island,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37010.0,Townsville,8300.0,570.0,0.0,8300.0,570.0,0.0,8300.0,570.0,0.0,8300.0,570.0,0.0,8300.0,570.0,0.0,10190.0,700.0,0.0,10190.0,700.0,0.0,10190.0,700.0,0.0,10190.0,700.0,0.0,10190.0,700.0,0.0,10050.0,690.0,0.0,10050.0,690.0,0.0,10050.0,690.0,0.0,10050.0,690.0,0.0,10050.0,690.0,0.0,9220.0,630.0,0.0,9220.0,630.0,0.0,9220.0,630.0,0.0,9220.0,630.0,0.0,9220.0,630.0,0.0,8120.0,560.0,0.0,8120.0,560.0,0.0,8120.0,560.0,0.0,8120.0,560.0,0.0,8120.0,560.0,0.0,8870.0,8870.0,8870.0,8870.0,8870.0,10900.0,10900.0,10900.0,10900.0,10900.0,10740.0,10740.0,10740.0,10740.0,10740.0,9860.0,9860.0,9860.0,9860.0,9860.0,8680.0,8680.0,8680.0,8680.0,8680.0
37300.0,Weipa,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37310.0,Western Downs,940.0,10.0,0.0,940.0,10.0,0.0,940.0,10.0,0.0,940.0,10.0,0.0,940.0,10.0,0.0,970.0,10.0,0.0,970.0,10.0,0.0,970.0,10.0,0.0,970.0,10.0,0.0,970.0,10.0,0.0,550.0,10.0,0.0,550.0,10.0,0.0,550.0,10.0,0.0,550.0,10.0,0.0,550.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,950.0,950.0,950.0,950.0,980.0,980.0,980.0,980.0,980.0,560.0,560.0,560.0,560.0,560.0,230.0,230.0,230.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0
37340.0,Whitsunday,1590.0,260.0,0.0,1590.0,260.0,0.0,1590.0,260.0,0.0,1590.0,260.0,0.0,1590.0,260.0,0.0,1580.0,260.0,0.0,1580.0,260.0,0.0,1580.0,260.0,0.0,1580.0,260.0,0.0,1580.0,260.0,0.0,1580.0,260.0,0.0,1580.0,260.0,0.0,1580.0,260.0,0.0,1580.0,260.0,0.0,1580.0,260.0,0.0,1540.0,250.0,0.0,1540.0,250.0,0.0,1540.0,250.0,0.0,1540.0,250.0,0.0,1540.0,250.0,0.0,1540.0,250.0,0.0,1540.0,250.0,0.0,1540.0,250.0,0.0,1540.0,250.0,0.0,1540.0,250.0,0.0,1860.0,1860.0,1860.0,1860.0,1860.0,1840.0,1840.0,1840.0,1840.0,1840.0,1830.0,1830.0,1830.0,1830.0,1830.0,1790.0,1790.0,1790.0,1790.0,1790.0,1790.0,1790.0,1790.0,1790.0,1790.0
37400.0,Winton,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37550.0,Woorabinda,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
37570.0,Wujal Wujal,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37600.0,Yarrabah,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,140.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,110.0,110.0,110.0,110.0,110.0,130.0,130.0,130.0,130.0,130.0,140.0,140.0,140.0,140.0,140.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
