state_code,state_name,lga_code,lga_name,SEQ,2021_dw,2026_dw,2031_dw,2036_dw,2041_dw,2046_dw,Unnamed: 6,2021_incr,2022_incr,2023_incr,2024_incr,2025_incr,2026_incr,2027_incr,2028_incr,2029_incr,2030_incr,2031_incr,2032_incr,2033_incr,2034_incr,2035_incr
1,New South Wales,11350,Byron (A),,17505.0,18443.0,19642.0,20845.0,22027.0,,,187.0,187.0,187.0,187.0,187.0,240.0,240.0,240.0,240.0,240.0,241.0,241.0,241.0,241.0,241.0
1,New South Wales,11400,Cabonne (A),,6117.0,6375.0,6659.0,6933.0,7208.0,,,52.0,52.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0
1,New South Wales,11450,Camden (A),,36553.0,43499.0,52433.0,62368.0,74688.0,,,1389.0,1389.0,1389.0,1389.0,1389.0,1787.0,1787.0,1787.0,1787.0,1787.0,1987.0,1987.0,1987.0,1987.0,1987.0
1,New South Wales,11500,Campbelltown (C) (NSW),,62605.0,66720.0,72839.0,79901.0,86424.0,,,823.0,823.0,823.0,823.0,823.0,1224.0,1224.0,1224.0,1224.0,1224.0,1412.0,1412.0,1412.0,1412.0,1412.0
1,New South Wales,11520,Canada Bay (A),,41407.0,43410.0,45247.0,47081.0,48616.0,,,401.0,401.0,401.0,401.0,401.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0
1,New South Wales,11570,Canterbury-Bankstown (A),,135119.0,141922.0,151099.0,160364.0,169145.0,,,1361.0,1361.0,1361.0,1361.0,1361.0,1835.0,1835.0,1835.0,1835.0,1835.0,1853.0,1853.0,1853.0,1853.0,1853.0
1,New South Wales,11600,Carrathool (A),,1272.0,1238.0,1222.0,1210.0,1201.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0
1,New South Wales,11650,Central Coast (C) (NSW),,159169.0,166187.0,174770.0,183555.0,191696.0,,,1404.0,1404.0,1404.0,1404.0,1404.0,1717.0,1717.0,1717.0,1717.0,1717.0,1757.0,1757.0,1757.0,1757.0,1757.0
1,New South Wales,11700,Central Darling (A),,1037.0,995.0,961.0,920.0,850.0,,,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0
1,New South Wales,11720,Cessnock (C),,26206.0,29141.0,32345.0,35629.0,38828.0,,,587.0,587.0,587.0,587.0,587.0,641.0,641.0,641.0,641.0,641.0,657.0,657.0,657.0,657.0,657.0
1,New South Wales,11730,Clarence Valley (A),,25746.0,26415.0,27138.0,27721.0,28153.0,,,134.0,134.0,134.0,134.0,134.0,145.0,145.0,145.0,145.0,145.0,117.0,117.0,117.0,117.0,117.0
1,New South Wales,11750,Cobar (A),,2273.0,2054.0,1851.0,1647.0,1410.0,,,-44.0,-44.0,-44.0,-44.0,-44.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0
1,New South Wales,11800,Coffs Harbour (C),,35316.0,36887.0,38804.0,40538.0,41983.0,,,314.0,314.0,314.0,314.0,314.0,383.0,383.0,383.0,383.0,383.0,347.0,347.0,347.0,347.0,347.0
1,New South Wales,12000,Coolamon (A),,1980.0,2086.0,2242.0,2408.0,2573.0,,,21.0,21.0,21.0,21.0,21.0,31.0,31.0,31.0,31.0,31.0,33.0,33.0,33.0,33.0,33.0
1,New South Wales,12150,Coonamble (A),,2042.0,2010.0,1942.0,1843.0,1716.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-13.0,-13.0,-13.0,-13.0,-13.0,-20.0,-20.0,-20.0,-20.0,-20.0
1,New South Wales,12160,Cootamundra-Gundagai Regional (A),,5600.0,5660.0,5732.0,5790.0,5830.0,,,12.0,12.0,12.0,12.0,12.0,15.0,15.0,15.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
1,New South Wales,12350,Cowra (A),,6377.0,6720.0,7022.0,7260.0,7444.0,,,69.0,69.0,69.0,69.0,69.0,60.0,60.0,60.0,60.0,60.0,48.0,48.0,48.0,48.0,48.0
1,New South Wales,12380,Cumberland (A),,83495.0,89238.0,97187.0,103855.0,110030.0,,,1149.0,1149.0,1149.0,1149.0,1149.0,1590.0,1590.0,1590.0,1590.0,1590.0,1334.0,1334.0,1334.0,1334.0,1334.0
1,New South Wales,12390,Dubbo Regional (A),,23323.0,24474.0,25843.0,27222.0,28526.0,,,230.0,230.0,230.0,230.0,230.0,274.0,274.0,274.0,274.0,274.0,276.0,276.0,276.0,276.0,276.0
1,New South Wales,12700,Dungog (A),,4582.0,5160.0,5764.0,6381.0,6995.0,,,115.0,115.0,115.0,115.0,115.0,121.0,121.0,121.0,121.0,121.0,123.0,123.0,123.0,123.0,123.0
1,New South Wales,12730,Edward River (A),,4628.0,4737.0,4849.0,4926.0,4950.0,,,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,15.0,15.0,15.0,15.0,15.0
1,New South Wales,12750,Eurobodalla (A),,26373.0,28227.0,29927.0,31374.0,32592.0,,,371.0,371.0,371.0,371.0,371.0,340.0,340.0,340.0,340.0,340.0,289.0,289.0,289.0,289.0,289.0
1,New South Wales,12850,Fairfield (C),,67941.0,71235.0,75389.0,80162.0,85979.0,,,659.0,659.0,659.0,659.0,659.0,831.0,831.0,831.0,831.0,831.0,955.0,955.0,955.0,955.0,955.0
1,New South Wales,12870,Federation (A),,6832.0,7145.0,7444.0,7642.0,7751.0,,,63.0,63.0,63.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,40.0,40.0,40.0,40.0,40.0
1,New South Wales,12900,Forbes (A),,4640.0,4976.0,5460.0,5966.0,6459.0,,,67.0,67.0,67.0,67.0,67.0,97.0,97.0,97.0,97.0,97.0,101.0,101.0,101.0,101.0,101.0
1,New South Wales,12930,Georges River (A),,60367.0,61310.0,64641.0,68747.0,72533.0,,,189.0,189.0,189.0,189.0,189.0,666.0,666.0,666.0,666.0,666.0,821.0,821.0,821.0,821.0,821.0
1,New South Wales,12950,Gilgandra (A),,1980.0,1907.0,1847.0,1777.0,1694.0,,,-15.0,-15.0,-15.0,-15.0,-15.0,-12.0,-12.0,-12.0,-12.0,-12.0,-14.0,-14.0,-14.0,-14.0,-14.0
1,New South Wales,13010,Glen Innes Severn (A),,4585.0,4736.0,4862.0,4937.0,4966.0,,,30.0,30.0,30.0,30.0,30.0,25.0,25.0,25.0,25.0,25.0,15.0,15.0,15.0,15.0,15.0
1,New South Wales,13310,Goulburn Mulwaree (A),,14913.0,16046.0,17309.0,18554.0,19705.0,,,227.0,227.0,227.0,227.0,227.0,253.0,253.0,253.0,253.0,253.0,249.0,249.0,249.0,249.0,249.0
1,New South Wales,13340,Greater Hume Shire (A),,4917.0,5207.0,5551.0,5884.0,6206.0,,,58.0,58.0,58.0,58.0,58.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0
1,New South Wales,13450,Griffith (C),,11559.0,11994.0,12713.0,13456.0,14160.0,,,87.0,87.0,87.0,87.0,87.0,144.0,144.0,144.0,144.0,144.0,149.0,149.0,149.0,149.0,149.0
1,New South Wales,13550,Gunnedah (A),,5766.0,5868.0,6039.0,6211.0,6350.0,,,20.0,20.0,20.0,20.0,20.0,34.0,34.0,34.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0
1,New South Wales,13660,Gwydir (A),,2737.0,2814.0,2869.0,2911.0,2935.0,,,15.0,15.0,15.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0,8.0,8.0,8.0,8.0,8.0
1,New South Wales,13800,Hawkesbury (C),,26146.0,26949.0,28100.0,29731.0,32071.0,,,160.0,160.0,160.0,160.0,160.0,230.0,230.0,230.0,230.0,230.0,326.0,326.0,326.0,326.0,326.0
1,New South Wales,13850,Hay (A),,1548.0,1546.0,1532.0,1512.0,1487.0,,,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,-3.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0
1,New South Wales,13910,Hilltops (A),,9310.0,9597.0,9827.0,9962.0,10046.0,,,57.0,57.0,57.0,57.0,57.0,46.0,46.0,46.0,46.0,46.0,27.0,27.0,27.0,27.0,27.0
1,New South Wales,14000,Hornsby (A),,55912.0,57657.0,60140.0,62674.0,64707.0,,,349.0,349.0,349.0,349.0,349.0,497.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,507.0
1,New South Wales,14100,Hunters Hill (A),,5697.0,5760.0,5848.0,5976.0,6114.0,,,12.0,12.0,12.0,12.0,12.0,18.0,18.0,18.0,18.0,18.0,26.0,26.0,26.0,26.0,26.0
1,New South Wales,14170,Inner West (A),,90717.0,91512.0,94200.0,97478.0,100723.0,,,159.0,159.0,159.0,159.0,159.0,538.0,538.0,538.0,538.0,538.0,656.0,656.0,656.0,656.0,656.0
1,New South Wales,14220,Inverell (A),,8340.0,8408.0,8491.0,8546.0,8548.0,,,14.0,14.0,14.0,14.0,14.0,17.0,17.0,17.0,17.0,17.0,11.0,11.0,11.0,11.0,11.0
1,New South Wales,14300,Junee (A),,2698.0,2802.0,2938.0,3074.0,3205.0,,,21.0,21.0,21.0,21.0,21.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
1,New South Wales,14350,Kempsey (A),,14547.0,14921.0,15322.0,15644.0,15899.0,,,75.0,75.0,75.0,75.0,75.0,80.0,80.0,80.0,80.0,80.0,64.0,64.0,64.0,64.0,64.0
1,New South Wales,14400,Kiama (A),,11676.0,12461.0,13436.0,14465.0,15447.0,,,157.0,157.0,157.0,157.0,157.0,195.0,195.0,195.0,195.0,195.0,206.0,206.0,206.0,206.0,206.0
1,New South Wales,14500,Ku-ring-gai (A),,46402.0,48371.0,50749.0,53209.0,54692.0,,,394.0,394.0,394.0,394.0,394.0,476.0,476.0,476.0,476.0,476.0,492.0,492.0,492.0,492.0,492.0
1,New South Wales,14550,Kyogle (A),,4417.0,4303.0,4103.0,3834.0,3532.0,,,-23.0,-23.0,-23.0,-23.0,-23.0,-40.0,-40.0,-40.0,-40.0,-40.0,-54.0,-54.0,-54.0,-54.0,-54.0
1,New South Wales,14600,Lachlan (A),,2981.0,2926.0,2877.0,2768.0,2617.0,,,-11.0,-11.0,-11.0,-11.0,-11.0,-10.0,-10.0,-10.0,-10.0,-10.0,-22.0,-22.0,-22.0,-22.0,-22.0
1,New South Wales,14650,Lake Macquarie (C),,90082.0,94870.0,100141.0,105479.0,110335.0,,,958.0,958.0,958.0,958.0,958.0,1054.0,1054.0,1054.0,1054.0,1054.0,1068.0,1068.0,1068.0,1068.0,1068.0
1,New South Wales,14700,Lane Cove (A),,17297.0,19151.0,19950.0,20712.0,20991.0,,,371.0,371.0,371.0,371.0,371.0,160.0,160.0,160.0,160.0,160.0,152.0,152.0,152.0,152.0,152.0
1,New South Wales,14750,Leeton (A),,4951.0,5089.0,5162.0,5216.0,5227.0,,,27.0,27.0,27.0,27.0,27.0,15.0,15.0,15.0,15.0,15.0,11.0,11.0,11.0,11.0,11.0
1,New South Wales,14850,Lismore (C),,19834.0,19861.0,19751.0,19459.0,18986.0,,,5.0,5.0,5.0,5.0,5.0,-22.0,-22.0,-22.0,-22.0,-22.0,-58.0,-58.0,-58.0,-58.0,-58.0
1,New South Wales,14870,Lithgow (C),,10628.0,10876.0,11054.0,11151.0,11132.0,,,50.0,50.0,50.0,50.0,50.0,36.0,36.0,36.0,36.0,36.0,20.0,20.0,20.0,20.0,20.0
1,New South Wales,14900,Liverpool (C),,76659.0,82990.0,91807.0,101451.0,109959.0,,,1266.0,1266.0,1266.0,1266.0,1266.0,1764.0,1764.0,1764.0,1764.0,1764.0,1929.0,1929.0,1929.0,1929.0,1929.0
1,New South Wales,14920,Liverpool Plains (A),,3976.0,3994.0,3969.0,3905.0,3806.0,,,4.0,4.0,4.0,4.0,4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-13.0,-13.0,-13.0,-13.0,-13.0
1,New South Wales,14950,Lockhart (A),,1462.0,1547.0,1664.0,1804.0,1944.0,,,17.0,17.0,17.0,17.0,17.0,24.0,24.0,24.0,24.0,24.0,28.0,28.0,28.0,28.0,28.0
1,New South Wales,15050,Maitland (C),,36680.0,42365.0,48721.0,55330.0,61873.0,,,1137.0,1137.0,1137.0,1137.0,1137.0,1271.0,1271.0,1271.0,1271.0,1271.0,1322.0,1322.0,1322.0,1322.0,1322.0
1,New South Wales,15240,Mid-Coast (A),,52998.0,56043.0,59090.0,61760.0,64034.0,,,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,534.0,534.0,534.0,534.0,534.0
1,New South Wales,15270,Mid-Western Regional (A),,12521.0,13139.0,13812.0,14486.0,15088.0,,,124.0,124.0,124.0,124.0,124.0,134.0,134.0,134.0,134.0,134.0,135.0,135.0,135.0,135.0,135.0
1,New South Wales,15300,Moree Plains (A),,6281.0,6842.0,7417.0,7984.0,8507.0,,,112.0,112.0,112.0,112.0,112.0,115.0,115.0,115.0,115.0,115.0,113.0,113.0,113.0,113.0,113.0
1,New South Wales,15350,Mosman (A),,14583.0,15118.0,15595.0,15998.0,16278.0,,,107.0,107.0,107.0,107.0,107.0,96.0,96.0,96.0,96.0,96.0,80.0,80.0,80.0,80.0,80.0
1,New South Wales,15520,Murray River (A),,6467.0,6905.0,7418.0,7905.0,8337.0,,,88.0,88.0,88.0,88.0,88.0,103.0,103.0,103.0,103.0,103.0,97.0,97.0,97.0,97.0,97.0
1,New South Wales,15560,Murrumbidgee (A),,1853.0,1910.0,1985.0,2045.0,2092.0,,,11.0,11.0,11.0,11.0,11.0,15.0,15.0,15.0,15.0,15.0,12.0,12.0,12.0,12.0,12.0
1,New South Wales,15650,Muswellbrook (A),,7370.0,7760.0,8142.0,8418.0,8589.0,,,78.0,78.0,78.0,78.0,78.0,76.0,76.0,76.0,76.0,76.0,55.0,55.0,55.0,55.0,55.0
1,New South Wales,15700,Nambucca Valley (A),,10032.0,10306.0,10576.0,10776.0,10889.0,,,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,40.0,40.0,40.0,40.0,40.0
1,New South Wales,15750,Narrabri (A),,5964.0,5957.0,5949.0,5902.0,5803.0,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9.0,-9.0,-9.0,-9.0,-9.0
1,New South Wales,15800,Narrandera (A),,2863.0,2787.0,2754.0,2730.0,2692.0,,,-15.0,-15.0,-15.0,-15.0,-15.0,-7.0,-7.0,-7.0,-7.0,-7.0,-5.0,-5.0,-5.0,-5.0,-5.0
1,New South Wales,15850,Narromine (A),,2983.0,2895.0,2761.0,2602.0,2417.0,,,-18.0,-18.0,-18.0,-18.0,-18.0,-27.0,-27.0,-27.0,-27.0,-27.0,-32.0,-32.0,-32.0,-32.0,-32.0
1,New South Wales,15900,Newcastle (C),,75755.0,78778.0,83503.0,88618.0,93595.0,,,605.0,605.0,605.0,605.0,605.0,945.0,945.0,945.0,945.0,945.0,1023.0,1023.0,1023.0,1023.0,1023.0
1,New South Wales,15950,North Sydney (A),,41260.0,42617.0,44686.0,46932.0,47932.0,,,272.0,272.0,272.0,272.0,272.0,414.0,414.0,414.0,414.0,414.0,449.0,449.0,449.0,449.0,449.0
1,New South Wales,15990,Northern Beaches (A),,113364.0,117457.0,121968.0,126494.0,130106.0,,,819.0,819.0,819.0,819.0,819.0,902.0,902.0,902.0,902.0,902.0,905.0,905.0,905.0,905.0,905.0
1,New South Wales,16100,Oberon (A),,2854.0,2896.0,2922.0,2939.0,2948.0,,,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
1,New South Wales,16150,Orange (C),,19098.0,20497.0,21897.0,23181.0,24300.0,,,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,257.0,257.0,257.0,257.0,257.0
1,New South Wales,16200,Parkes (A),,6924.0,6962.0,7211.0,7463.0,7687.0,,,8.0,8.0,8.0,8.0,8.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
1,New South Wales,16260,Parramatta (C),,99898.0,107327.0,118905.0,135041.0,154943.0,,,1486.0,1486.0,1486.0,1486.0,1486.0,2316.0,2316.0,2316.0,2316.0,2316.0,3227.0,3227.0,3227.0,3227.0,3227.0
1,New South Wales,16350,Penrith (C),,80453.0,84830.0,91436.0,99363.0,106946.0,,,875.0,875.0,875.0,875.0,875.0,1321.0,1321.0,1321.0,1321.0,1321.0,1585.0,1585.0,1585.0,1585.0,1585.0
1,New South Wales,16380,Port Macquarie-Hastings (A),,41735.0,44407.0,47131.0,49556.0,51616.0,,,534.0,534.0,534.0,534.0,534.0,545.0,545.0,545.0,545.0,545.0,485.0,485.0,485.0,485.0,485.0
1,New South Wales,16400,Port Stephens (A),,37899.0,40638.0,43575.0,46395.0,48978.0,,,548.0,548.0,548.0,548.0,548.0,588.0,588.0,588.0,588.0,588.0,564.0,564.0,564.0,564.0,564.0
1,New South Wales,16490,Queanbeyan-Palerang Regional (A),,27734.0,30128.0,32911.0,35758.0,38530.0,,,479.0,479.0,479.0,479.0,479.0,557.0,557.0,557.0,557.0,557.0,569.0,569.0,569.0,569.0,569.0
1,New South Wales,16550,Randwick (C),,65844.0,67142.0,69515.0,72719.0,76141.0,,,260.0,260.0,260.0,260.0,260.0,475.0,475.0,475.0,475.0,475.0,641.0,641.0,641.0,641.0,641.0
1,New South Wales,16610,Richmond Valley (A),,10958.0,11275.0,11599.0,11891.0,12130.0,,,63.0,63.0,63.0,63.0,63.0,65.0,65.0,65.0,65.0,65.0,59.0,59.0,59.0,59.0,59.0
1,New South Wales,16700,Ryde (C),,53745.0,57302.0,63992.0,69163.0,75809.0,,,711.0,711.0,711.0,711.0,711.0,1338.0,1338.0,1338.0,1338.0,1338.0,1034.0,1034.0,1034.0,1034.0,1034.0
1,New South Wales,16900,Shellharbour (C),,29962.0,32535.0,35593.0,38875.0,42182.0,,,515.0,515.0,515.0,515.0,515.0,612.0,612.0,612.0,612.0,612.0,656.0,656.0,656.0,656.0,656.0
1,New South Wales,16950,Shoalhaven (C),,62646.0,68371.0,74772.0,81056.0,86985.0,,,1145.0,1145.0,1145.0,1145.0,1145.0,1280.0,1280.0,1280.0,1280.0,1280.0,1257.0,1257.0,1257.0,1257.0,1257.0
1,New South Wales,17000,Singleton (A),,9963.0,10089.0,10214.0,10247.0,10177.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,7.0,7.0,7.0,7.0,7.0
1,New South Wales,17040,Snowy Monaro Regional (A),,11379.0,11859.0,12439.0,12963.0,13420.0,,,96.0,96.0,96.0,96.0,96.0,116.0,116.0,116.0,116.0,116.0,105.0,105.0,105.0,105.0,105.0
1,New South Wales,17080,Snowy Valleys (A),,7280.0,7316.0,7389.0,7440.0,7452.0,,,7.0,7.0,7.0,7.0,7.0,15.0,15.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,10.0
1,New South Wales,17100,Strathfield (A),,17720.0,19550.0,20670.0,21421.0,22171.0,,,366.0,366.0,366.0,366.0,366.0,224.0,224.0,224.0,224.0,224.0,150.0,150.0,150.0,150.0,150.0
1,New South Wales,17150,Sutherland Shire (A),,92717.0,97427.0,102839.0,107196.0,110662.0,,,942.0,942.0,942.0,942.0,942.0,1082.0,1082.0,1082.0,1082.0,1082.0,872.0,872.0,872.0,872.0,872.0
1,New South Wales,17200,Sydney (C),,125533.0,126878.0,137894.0,150222.0,162059.0,,,269.0,269.0,269.0,269.0,269.0,2203.0,2203.0,2203.0,2203.0,2203.0,2466.0,2466.0,2466.0,2466.0,2466.0
1,New South Wales,17310,Tamworth Regional (A),,28175.0,29414.0,30844.0,32269.0,33607.0,,,248.0,248.0,248.0,248.0,248.0,286.0,286.0,286.0,286.0,286.0,285.0,285.0,285.0,285.0,285.0
1,New South Wales,17350,Temora (A),,3094.0,3130.0,3203.0,3282.0,3368.0,,,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0
1,New South Wales,17400,Tenterfield (A),,3741.0,3659.0,3500.0,3290.0,3062.0,,,-16.0,-16.0,-16.0,-16.0,-16.0,-32.0,-32.0,-32.0,-32.0,-32.0,-42.0,-42.0,-42.0,-42.0,-42.0
1,New South Wales,17420,The Hills Shire (A),,61499.0,69965.0,82589.0,93231.0,100783.0,,,1693.0,1693.0,1693.0,1693.0,1693.0,2525.0,2525.0,2525.0,2525.0,2525.0,2128.0,2128.0,2128.0,2128.0,2128.0
