lga_code,lga_name,2021_incr_det_vs,2021_incr_med_vs,2021_incr_high_vs,2022_incr_det_vs,2022_incr_med_vs,2022_incr_high_vs,2023_incr_det_vs,2023_incr_med_vs,2023_incr_high_vs,2024_incr_det_vs,2024_incr_med_vs,2024_incr_high_vs,2025_incr_det_vs,2025_incr_med_vs,2025_incr_high_vs,2026_incr_det_vs,2026_incr_med_vs,2026_incr_high_vs,2027_incr_det_vs,2027_incr_med_vs,2027_incr_high_vs,2028_incr_det_vs,2028_incr_med_vs,2028_incr_high_vs,2029_incr_det_vs,2029_incr_med_vs,2029_incr_high_vs,2030_incr_det_vs,2030_incr_med_vs,2030_incr_high_vs,2031_incr_det_vs,2031_incr_med_vs,2031_incr_high_vs,2032_incr_det_vs,2032_incr_med_vs,2032_incr_high_vs,2033_incr_det_vs,2033_incr_med_vs,2033_incr_high_vs,2034_incr_det_vs,2034_incr_med_vs,2034_incr_high_vs,2035_incr_det_vs,2035_incr_med_vs,2035_incr_high_vs,2021_total_intensity,2022_total_intensity,2023_total_intensity,2024_total_intensity,2025_total_intensity,2026_total_intensity,2027_total_intensity,2028_total_intensity,2029_total_intensity,2030_total_intensity,2031_total_intensity,2032_total_intensity,2033_total_intensity,2034_total_intensity,2035_total_intensity
11500,Campbelltown (C) (NSW),5500.0,1270.0,0.0,5500.0,1270.0,0.0,5500.0,1270.0,0.0,5500.0,1270.0,0.0,5500.0,1270.0,0.0,8180.0,1880.0,0.0,8180.0,1880.0,0.0,8180.0,1880.0,0.0,8180.0,1880.0,0.0,8180.0,1880.0,0.0,9450.0,2180.0,0.0,9450.0,2180.0,0.0,9450.0,2180.0,0.0,9450.0,2180.0,0.0,9450.0,2180.0,0.0,6770.0,6770.0,6770.0,6770.0,6770.0,10070.0,10070.0,10070.0,10070.0,10070.0,11630.0,11630.0,11630.0,11630.0,11630.0
11520,Canada Bay (A),810.0,740.0,0.0,810.0,740.0,0.0,810.0,740.0,0.0,810.0,740.0,0.0,810.0,740.0,0.0,740.0,680.0,0.0,740.0,680.0,0.0,740.0,680.0,0.0,740.0,680.0,0.0,740.0,680.0,0.0,730.0,680.0,0.0,730.0,680.0,0.0,730.0,680.0,0.0,730.0,680.0,0.0,730.0,680.0,0.0,1550.0,1550.0,1550.0,1550.0,1550.0,1420.0,1420.0,1420.0,1420.0,1420.0,1410.0,1410.0,1410.0,1410.0,1410.0
11570,Canterbury-Bankstown (A),4220.0,4790.0,0.0,4220.0,4790.0,0.0,4220.0,4790.0,0.0,4220.0,4790.0,0.0,4220.0,4790.0,0.0,5690.0,6460.0,0.0,5690.0,6460.0,0.0,5690.0,6460.0,0.0,5690.0,6460.0,0.0,5690.0,6460.0,0.0,5750.0,6520.0,0.0,5750.0,6520.0,0.0,5750.0,6520.0,0.0,5750.0,6520.0,0.0,5750.0,6520.0,0.0,9010.0,9010.0,9010.0,9010.0,9010.0,12160.0,12160.0,12160.0,12160.0,12160.0,12270.0,12270.0,12270.0,12270.0,12270.0
11600,Carrathool (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11650,Central Coast (C) (NSW),6460.0,1590.0,10.0,6460.0,1590.0,10.0,6460.0,1590.0,10.0,6460.0,1590.0,10.0,6460.0,1590.0,10.0,7890.0,1950.0,10.0,7890.0,1950.0,10.0,7890.0,1950.0,10.0,7890.0,1950.0,10.0,7890.0,1950.0,10.0,8080.0,1990.0,10.0,8080.0,1990.0,10.0,8080.0,1990.0,10.0,8080.0,1990.0,10.0,8080.0,1990.0,10.0,8050.0,8050.0,8050.0,8050.0,8050.0,9850.0,9850.0,9850.0,9850.0,9850.0,10080.0,10080.0,10080.0,10080.0,10080.0
11700,Central Darling (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11720,Cessnock (C),3930.0,1010.0,0.0,3930.0,1010.0,0.0,3930.0,1010.0,0.0,3930.0,1010.0,0.0,3930.0,1010.0,0.0,4280.0,1110.0,0.0,4280.0,1110.0,0.0,4280.0,1110.0,0.0,4280.0,1110.0,0.0,4280.0,1110.0,0.0,4390.0,1140.0,0.0,4390.0,1140.0,0.0,4390.0,1140.0,0.0,4390.0,1140.0,0.0,4390.0,1140.0,0.0,4940.0,4940.0,4940.0,4940.0,4940.0,5390.0,5390.0,5390.0,5390.0,5390.0,5520.0,5520.0,5520.0,5520.0,5520.0
11730,Clarence Valley (A),1020.0,160.0,0.0,1020.0,160.0,0.0,1020.0,160.0,0.0,1020.0,160.0,0.0,1020.0,160.0,0.0,1100.0,170.0,0.0,1100.0,170.0,0.0,1100.0,170.0,0.0,1100.0,170.0,0.0,1100.0,170.0,0.0,890.0,140.0,0.0,890.0,140.0,0.0,890.0,140.0,0.0,890.0,140.0,0.0,890.0,140.0,0.0,1180.0,1180.0,1180.0,1180.0,1180.0,1270.0,1270.0,1270.0,1270.0,1270.0,1030.0,1030.0,1030.0,1030.0,1030.0
11750,Cobar (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11800,Coffs Harbour (C),1510.0,470.0,0.0,1510.0,470.0,0.0,1510.0,470.0,0.0,1510.0,470.0,0.0,1510.0,470.0,0.0,1850.0,580.0,0.0,1850.0,580.0,0.0,1850.0,580.0,0.0,1850.0,580.0,0.0,1850.0,580.0,0.0,1670.0,520.0,0.0,1670.0,520.0,0.0,1670.0,520.0,0.0,1670.0,520.0,0.0,1670.0,520.0,0.0,1980.0,1980.0,1980.0,1980.0,1980.0,2430.0,2430.0,2430.0,2430.0,2430.0,2190.0,2190.0,2190.0,2190.0,2190.0
12000,Coolamon (A),190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,280.0,10.0,0.0,280.0,10.0,0.0,280.0,10.0,0.0,280.0,10.0,0.0,280.0,10.0,0.0,300.0,10.0,0.0,300.0,10.0,0.0,300.0,10.0,0.0,300.0,10.0,0.0,300.0,10.0,0.0,190.0,190.0,190.0,190.0,190.0,290.0,290.0,290.0,290.0,290.0,310.0,310.0,310.0,310.0,310.0
12150,Coonamble (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12160,Cootamundra-Gundagai Regional (A),100.0,10.0,0.0,100.0,10.0,0.0,100.0,10.0,0.0,100.0,10.0,0.0,100.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,100.0,10.0,0.0,100.0,10.0,0.0,100.0,10.0,0.0,100.0,10.0,0.0,100.0,10.0,0.0,110.0,110.0,110.0,110.0,110.0,140.0,140.0,140.0,140.0,140.0,110.0,110.0,110.0,110.0,110.0
12350,Cowra (A),550.0,60.0,0.0,550.0,60.0,0.0,550.0,60.0,0.0,550.0,60.0,0.0,550.0,60.0,0.0,490.0,60.0,0.0,490.0,60.0,0.0,490.0,60.0,0.0,490.0,60.0,0.0,490.0,60.0,0.0,380.0,40.0,0.0,380.0,40.0,0.0,380.0,40.0,0.0,380.0,40.0,0.0,380.0,40.0,0.0,620.0,620.0,620.0,620.0,620.0,540.0,540.0,540.0,540.0,540.0,430.0,430.0,430.0,430.0,430.0
12380,Cumberland (A),2550.0,2050.0,10.0,2550.0,2050.0,10.0,2550.0,2050.0,10.0,2550.0,2050.0,10.0,2550.0,2050.0,10.0,3520.0,2830.0,10.0,3520.0,2830.0,10.0,3520.0,2830.0,10.0,3520.0,2830.0,10.0,3520.0,2830.0,10.0,2960.0,2370.0,10.0,2960.0,2370.0,10.0,2960.0,2370.0,10.0,2960.0,2370.0,10.0,2960.0,2370.0,10.0,4600.0,4600.0,4600.0,4600.0,4600.0,6370.0,6370.0,6370.0,6370.0,6370.0,5340.0,5340.0,5340.0,5340.0,5340.0
12390,Dubbo Regional (A),1800.0,240.0,0.0,1800.0,240.0,0.0,1800.0,240.0,0.0,1800.0,240.0,0.0,1800.0,240.0,0.0,2140.0,290.0,0.0,2140.0,290.0,0.0,2140.0,290.0,0.0,2140.0,290.0,0.0,2140.0,290.0,0.0,2160.0,290.0,0.0,2160.0,290.0,0.0,2160.0,290.0,0.0,2160.0,290.0,0.0,2160.0,290.0,0.0,2040.0,2040.0,2040.0,2040.0,2040.0,2430.0,2430.0,2430.0,2430.0,2430.0,2440.0,2440.0,2440.0,2440.0,2440.0
12700,Dungog (A),1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1080.0,0.0,0.0,1130.0,0.0,0.0,1130.0,0.0,0.0,1130.0,0.0,0.0,1130.0,0.0,0.0,1130.0,0.0,0.0,1150.0,0.0,0.0,1150.0,0.0,0.0,1150.0,0.0,0.0,1150.0,0.0,0.0,1150.0,0.0,0.0,1080.0,1080.0,1080.0,1080.0,1080.0,1130.0,1130.0,1130.0,1130.0,1130.0,1150.0,1150.0,1150.0,1150.0,1150.0
12730,Edward River (A),190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,190.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,140.0,140.0,140.0,140.0,140.0
12750,Eurobodalla (A),2890.0,330.0,0.0,2890.0,330.0,0.0,2890.0,330.0,0.0,2890.0,330.0,0.0,2890.0,330.0,0.0,2640.0,300.0,0.0,2640.0,300.0,0.0,2640.0,300.0,0.0,2640.0,300.0,0.0,2640.0,300.0,0.0,2250.0,260.0,0.0,2250.0,260.0,0.0,2250.0,260.0,0.0,2250.0,260.0,0.0,2250.0,260.0,0.0,3210.0,3210.0,3210.0,3210.0,3210.0,2940.0,2940.0,2940.0,2940.0,2940.0,2510.0,2510.0,2510.0,2510.0,2510.0
12850,Fairfield (C),2850.0,1220.0,0.0,2850.0,1220.0,0.0,2850.0,1220.0,0.0,2850.0,1220.0,0.0,2850.0,1220.0,0.0,3600.0,1540.0,0.0,3600.0,1540.0,0.0,3600.0,1540.0,0.0,3600.0,1540.0,0.0,3600.0,1540.0,0.0,4130.0,1780.0,0.0,4130.0,1780.0,0.0,4130.0,1780.0,0.0,4130.0,1780.0,0.0,4130.0,1780.0,0.0,4080.0,4080.0,4080.0,4080.0,4080.0,5150.0,5150.0,5150.0,5150.0,5150.0,5920.0,5920.0,5920.0,5920.0,5920.0
12870,Federation (A),580.0,10.0,0.0,580.0,10.0,0.0,580.0,10.0,0.0,580.0,10.0,0.0,580.0,10.0,0.0,550.0,10.0,0.0,550.0,10.0,0.0,550.0,10.0,0.0,550.0,10.0,0.0,550.0,10.0,0.0,370.0,10.0,0.0,370.0,10.0,0.0,370.0,10.0,0.0,370.0,10.0,0.0,370.0,10.0,0.0,590.0,590.0,590.0,590.0,590.0,560.0,560.0,560.0,560.0,560.0,370.0,370.0,370.0,370.0,370.0
12900,Forbes (A),510.0,80.0,0.0,510.0,80.0,0.0,510.0,80.0,0.0,510.0,80.0,0.0,510.0,80.0,0.0,730.0,120.0,0.0,730.0,120.0,0.0,730.0,120.0,0.0,730.0,120.0,0.0,730.0,120.0,0.0,770.0,130.0,0.0,770.0,130.0,0.0,770.0,130.0,0.0,770.0,130.0,0.0,770.0,130.0,0.0,590.0,590.0,590.0,590.0,590.0,850.0,850.0,850.0,850.0,850.0,890.0,890.0,890.0,890.0,890.0
12930,Georges River (A),490.0,300.0,0.0,490.0,300.0,0.0,490.0,300.0,0.0,490.0,300.0,0.0,490.0,300.0,0.0,1720.0,1060.0,0.0,1720.0,1060.0,0.0,1720.0,1060.0,0.0,1720.0,1060.0,0.0,1720.0,1060.0,0.0,2120.0,1310.0,0.0,2120.0,1310.0,0.0,2120.0,1310.0,0.0,2120.0,1310.0,0.0,2120.0,1310.0,0.0,790.0,790.0,790.0,790.0,790.0,2780.0,2780.0,2780.0,2780.0,2780.0,3430.0,3430.0,3430.0,3430.0,3430.0
12950,Gilgandra (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13010,Glen Innes Severn (A),250.0,20.0,0.0,250.0,20.0,0.0,250.0,20.0,0.0,250.0,20.0,0.0,250.0,20.0,0.0,210.0,20.0,0.0,210.0,20.0,0.0,210.0,20.0,0.0,210.0,20.0,0.0,210.0,20.0,0.0,120.0,10.0,0.0,120.0,10.0,0.0,120.0,10.0,0.0,120.0,10.0,0.0,120.0,10.0,0.0,280.0,280.0,280.0,280.0,280.0,220.0,220.0,220.0,220.0,220.0,130.0,130.0,130.0,130.0,130.0
13310,Goulburn Mulwaree (A),1460.0,440.0,0.0,1460.0,440.0,0.0,1460.0,440.0,0.0,1460.0,440.0,0.0,1460.0,440.0,0.0,1630.0,500.0,0.0,1630.0,500.0,0.0,1630.0,500.0,0.0,1630.0,500.0,0.0,1630.0,500.0,0.0,1600.0,480.0,0.0,1600.0,480.0,0.0,1600.0,480.0,0.0,1600.0,480.0,0.0,1600.0,480.0,0.0,1900.0,1900.0,1900.0,1900.0,1900.0,2130.0,2130.0,2130.0,2130.0,2130.0,2090.0,2090.0,2090.0,2090.0,2090.0
13340,Greater Hume Shire (A),520.0,10.0,0.0,520.0,10.0,0.0,520.0,10.0,0.0,520.0,10.0,0.0,520.0,10.0,0.0,620.0,10.0,0.0,620.0,10.0,0.0,620.0,10.0,0.0,620.0,10.0,0.0,620.0,10.0,0.0,600.0,10.0,0.0,600.0,10.0,0.0,600.0,10.0,0.0,600.0,10.0,0.0,600.0,10.0,0.0,540.0,540.0,540.0,540.0,540.0,630.0,630.0,630.0,630.0,630.0,610.0,610.0,610.0,610.0,610.0
13450,Griffith (C),600.0,140.0,0.0,600.0,140.0,0.0,600.0,140.0,0.0,600.0,140.0,0.0,600.0,140.0,0.0,980.0,240.0,0.0,980.0,240.0,0.0,980.0,240.0,0.0,980.0,240.0,0.0,980.0,240.0,0.0,1020.0,250.0,0.0,1020.0,250.0,0.0,1020.0,250.0,0.0,1020.0,250.0,0.0,1020.0,250.0,0.0,740.0,740.0,740.0,740.0,740.0,1220.0,1220.0,1220.0,1220.0,1220.0,1270.0,1270.0,1270.0,1270.0,1270.0
13550,Gunnedah (A),140.0,40.0,0.0,140.0,40.0,0.0,140.0,40.0,0.0,140.0,40.0,0.0,140.0,40.0,0.0,220.0,60.0,0.0,220.0,60.0,0.0,220.0,60.0,0.0,220.0,60.0,0.0,220.0,60.0,0.0,230.0,60.0,0.0,230.0,60.0,0.0,230.0,60.0,0.0,230.0,60.0,0.0,230.0,60.0,0.0,180.0,180.0,180.0,180.0,180.0,290.0,290.0,290.0,290.0,290.0,300.0,300.0,300.0,300.0,300.0
13660,Gwydir (A),110.0,20.0,0.0,110.0,20.0,0.0,110.0,20.0,0.0,110.0,20.0,0.0,110.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,60.0,10.0,0.0,60.0,10.0,0.0,60.0,10.0,0.0,60.0,10.0,0.0,60.0,10.0,0.0,140.0,140.0,140.0,140.0,140.0,90.0,90.0,90.0,90.0,90.0,70.0,70.0,70.0,70.0,70.0
13800,Hawkesbury (C),1320.0,130.0,0.0,1320.0,130.0,0.0,1320.0,130.0,0.0,1320.0,130.0,0.0,1320.0,130.0,0.0,1890.0,180.0,0.0,1890.0,180.0,0.0,1890.0,180.0,0.0,1890.0,180.0,0.0,1890.0,180.0,0.0,2680.0,250.0,0.0,2680.0,250.0,0.0,2680.0,250.0,0.0,2680.0,250.0,0.0,2680.0,250.0,0.0,1450.0,1450.0,1450.0,1450.0,1450.0,2080.0,2080.0,2080.0,2080.0,2080.0,2930.0,2930.0,2930.0,2930.0,2930.0
13850,Hay (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13910,Hilltops (A),510.0,20.0,0.0,510.0,20.0,0.0,510.0,20.0,0.0,510.0,20.0,0.0,510.0,20.0,0.0,400.0,20.0,0.0,400.0,20.0,0.0,400.0,20.0,0.0,400.0,20.0,0.0,400.0,20.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,530.0,530.0,530.0,530.0,530.0,420.0,420.0,420.0,420.0,420.0,250.0,250.0,250.0,250.0,250.0
14000,Hornsby (A),2120.0,420.0,0.0,2120.0,420.0,0.0,2120.0,420.0,0.0,2120.0,420.0,0.0,2120.0,420.0,0.0,3020.0,600.0,0.0,3020.0,600.0,0.0,3020.0,600.0,0.0,3020.0,600.0,0.0,3020.0,600.0,0.0,3080.0,610.0,0.0,3080.0,610.0,0.0,3080.0,610.0,0.0,3080.0,610.0,0.0,3080.0,610.0,0.0,2540.0,2540.0,2540.0,2540.0,2540.0,3620.0,3620.0,3620.0,3620.0,3620.0,3680.0,3680.0,3680.0,3680.0,3680.0
14100,Hunters Hill (A),80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,120.0,30.0,0.0,120.0,30.0,0.0,120.0,30.0,0.0,120.0,30.0,0.0,120.0,30.0,0.0,180.0,40.0,0.0,180.0,40.0,0.0,180.0,40.0,0.0,180.0,40.0,0.0,180.0,40.0,0.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,150.0,150.0,220.0,220.0,220.0,220.0,220.0
14170,Inner West (A),200.0,140.0,0.0,200.0,140.0,0.0,200.0,140.0,0.0,200.0,140.0,0.0,200.0,140.0,0.0,680.0,480.0,0.0,680.0,480.0,0.0,680.0,480.0,0.0,680.0,480.0,0.0,680.0,480.0,0.0,820.0,580.0,10.0,820.0,580.0,10.0,820.0,580.0,10.0,820.0,580.0,10.0,820.0,580.0,10.0,340.0,340.0,340.0,340.0,340.0,1160.0,1160.0,1160.0,1160.0,1160.0,1420.0,1420.0,1420.0,1420.0,1420.0
14220,Inverell (A),80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,100.0,30.0,0.0,100.0,30.0,0.0,100.0,30.0,0.0,100.0,30.0,0.0,100.0,30.0,0.0,70.0,20.0,0.0,70.0,20.0,0.0,70.0,20.0,0.0,70.0,20.0,0.0,70.0,20.0,0.0,110.0,110.0,110.0,110.0,110.0,140.0,140.0,140.0,140.0,140.0,90.0,90.0,90.0,90.0,90.0
14300,Junee (A),180.0,10.0,0.0,180.0,10.0,0.0,180.0,10.0,0.0,180.0,10.0,0.0,180.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,180.0,180.0,180.0,180.0,180.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
14350,Kempsey (A),640.0,40.0,0.0,640.0,40.0,0.0,640.0,40.0,0.0,640.0,40.0,0.0,640.0,40.0,0.0,680.0,50.0,0.0,680.0,50.0,0.0,680.0,50.0,0.0,680.0,50.0,0.0,680.0,50.0,0.0,540.0,40.0,0.0,540.0,40.0,0.0,540.0,40.0,0.0,540.0,40.0,0.0,540.0,40.0,0.0,680.0,680.0,680.0,680.0,680.0,740.0,740.0,740.0,740.0,740.0,580.0,580.0,580.0,580.0,580.0
14400,Kiama (A),1010.0,310.0,0.0,1010.0,310.0,0.0,1010.0,310.0,0.0,1010.0,310.0,0.0,1010.0,310.0,0.0,1260.0,380.0,0.0,1260.0,380.0,0.0,1260.0,380.0,0.0,1260.0,380.0,0.0,1260.0,380.0,0.0,1320.0,410.0,0.0,1320.0,410.0,0.0,1320.0,410.0,0.0,1320.0,410.0,0.0,1320.0,410.0,0.0,1320.0,1320.0,1320.0,1320.0,1320.0,1640.0,1640.0,1640.0,1640.0,1640.0,1730.0,1730.0,1730.0,1730.0,1730.0
14500,Ku-ring-gai (A),2200.0,320.0,0.0,2200.0,320.0,0.0,2200.0,320.0,0.0,2200.0,320.0,0.0,2200.0,320.0,0.0,2660.0,380.0,0.0,2660.0,380.0,0.0,2660.0,380.0,0.0,2660.0,380.0,0.0,2660.0,380.0,0.0,2760.0,400.0,0.0,2760.0,400.0,0.0,2760.0,400.0,0.0,2760.0,400.0,0.0,2760.0,400.0,0.0,2520.0,2520.0,2520.0,2520.0,2520.0,3050.0,3050.0,3050.0,3050.0,3050.0,3150.0,3150.0,3150.0,3150.0,3150.0
14550,Kyogle (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14600,Lachlan (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14650,Lake Macquarie (C),6080.0,1540.0,0.0,6080.0,1540.0,0.0,6080.0,1540.0,0.0,6080.0,1540.0,0.0,6080.0,1540.0,0.0,6690.0,1700.0,0.0,6690.0,1700.0,0.0,6690.0,1700.0,0.0,6690.0,1700.0,0.0,6690.0,1700.0,0.0,6780.0,1720.0,0.0,6780.0,1720.0,0.0,6780.0,1720.0,0.0,6780.0,1720.0,0.0,6780.0,1720.0,0.0,7620.0,7620.0,7620.0,7620.0,7620.0,8390.0,8390.0,8390.0,8390.0,8390.0,8490.0,8490.0,8490.0,8490.0,8490.0
14700,Lane Cove (A),480.0,90.0,0.0,480.0,90.0,0.0,480.0,90.0,0.0,480.0,90.0,0.0,480.0,90.0,0.0,210.0,40.0,0.0,210.0,40.0,0.0,210.0,40.0,0.0,210.0,40.0,0.0,210.0,40.0,0.0,200.0,40.0,0.0,200.0,40.0,0.0,200.0,40.0,0.0,200.0,40.0,0.0,200.0,40.0,0.0,570.0,570.0,570.0,570.0,570.0,250.0,250.0,250.0,250.0,250.0,240.0,240.0,240.0,240.0,240.0
14750,Leeton (A),190.0,50.0,0.0,190.0,50.0,0.0,190.0,50.0,0.0,190.0,50.0,0.0,190.0,50.0,0.0,100.0,20.0,0.0,100.0,20.0,0.0,100.0,20.0,0.0,100.0,20.0,0.0,100.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,80.0,20.0,0.0,240.0,240.0,240.0,240.0,240.0,130.0,130.0,130.0,130.0,130.0,90.0,90.0,90.0,90.0,90.0
14850,Lismore (C),50.0,10.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14870,Lithgow (C),360.0,70.0,0.0,360.0,70.0,0.0,360.0,70.0,0.0,360.0,70.0,0.0,360.0,70.0,0.0,250.0,50.0,0.0,250.0,50.0,0.0,250.0,50.0,0.0,250.0,50.0,0.0,250.0,50.0,0.0,140.0,30.0,0.0,140.0,30.0,0.0,140.0,30.0,0.0,140.0,30.0,0.0,140.0,30.0,0.0,420.0,420.0,420.0,420.0,420.0,300.0,300.0,300.0,300.0,300.0,170.0,170.0,170.0,170.0,170.0
